caso_id_canonico,tomo,voting_pattern,bl_voting_pattern,n_votos_baseline,bl_n_votos,n_disid_baseline,bl_n_disid,n_votos_total_a,n_disid_total_a,n_nuevos_ampliado,firma_end,firma_lines_count,por_ello_idx,inicio_votos_indiv
346_p960,346,unanime,unanime,0,0,0,0,0,0,0,187,2,181,
346_p965,346,unanime,unanime,0,0,0,0,0,0,0,101,5,98,
346_p969,346,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
346_p970,346,mixed,mixed,2,2,1,1,3,1,1,783,5,773,785
346_p1015,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,695,3,686,700
346_p1039,346,mixed,mixed,1,1,1,1,1,1,0,710,4,700,711
346_p1065,346,unanime,unanime,0,0,0,0,0,0,0,107,2,93,
346_p1068,346,sin_firma,sin_firma,0,0,0,0,0,0,0,,2,,
346_p1070,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,136,3,131,137
346_p1075,346,mixed,mixed,2,2,1,1,2,1,0,195,5,191,197
346_p1081,346,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
346_p1087,346,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
346_p1089,346,unanime,unanime,0,0,0,0,0,0,0,745,2,728,
346_p1108,346,unanime,unanime,0,0,0,0,0,0,0,332,2,306,
346_p1117,346,unanime,unanime,0,0,0,0,0,0,0,606,1,590,
346_p1133,346,unanime,unanime,0,0,0,0,0,0,0,213,1,210,
346_p1139,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,131,3,124,132
346_p1147,346,disidencia,disidencia,0,0,1,1,0,1,0,432,3,421,433
346_p1159,346,mixed,mixed,1,1,1,1,1,1,0,494,4,490,495
346_p1175,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,162,3,156,163
346_p1180,346,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
346_p1196,346,unanime,unanime,0,0,0,0,0,0,0,162,2,148,
346_p1201,346,unanime,unanime,0,0,0,0,0,0,0,176,2,169,
346_p1205,346,unanime,unanime,0,0,0,0,0,0,0,105,2,65,
346_p1208,346,unanime,unanime,0,0,0,0,0,0,0,145,2,138,
346_p1212,346,disidencia,disidencia,0,0,1,1,0,1,0,190,3,182,191
346_p1218,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,459,3,451,460
346_p1234,346,unanime,unanime,0,0,0,0,0,0,0,275,2,268,
346_p1248,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,245,3,238,246
346_p1257,346,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
346_p1272,346,unanime,unanime,0,0,0,0,0,0,0,296,2,282,
346_p1280,346,unanime,unanime,0,0,0,0,0,0,0,598,1,590,
346_p1296,346,disidencia,disidencia,0,0,1,1,0,1,0,278,3,270,279
346_p1304,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,234,3,225,235
346_p1311,346,unanime,unanime,0,0,0,0,0,0,0,60,2,54,
346_p1313,346,unanime,unanime,0,0,0,0,0,0,0,99,2,93,
346_p1316,346,mixed,mixed,1,1,1,1,1,1,0,601,4,590,602
346_p1339,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,294,3,283,295
346_p1355,346,disidencia,disidencia,0,0,1,1,0,1,0,174,4,169,176
346_p1361,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,457,3,452,458
346_p1377,346,unanime,unanime,0,0,0,0,0,0,0,95,2,91,
346_p1379,346,unanime,unanime,0,0,0,0,0,0,0,303,2,295,
346_p1387,346,unanime,unanime,0,0,0,0,0,0,0,692,1,690,
346_p1405,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,197,3,189,198
346_p1415,346,unanime,unanime,0,0,0,0,0,0,0,137,2,129,
346_p1419,346,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
346_p1426,346,mixed,mixed,2,2,1,1,2,1,0,279,3,274,282
346_p1446,346,unanime,unanime,0,0,0,0,0,0,0,57,2,54,
346_p1448,346,unanime,unanime,0,0,0,0,0,0,0,255,2,252,
346_p1455,346,unanime,unanime,0,0,0,0,0,0,0,138,2,132,
346_p1462,346,unanime,unanime,0,0,0,0,0,0,0,323,1,297,
346_p1471,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,276,3,266,277
346_p1483,346,disidencia,disidencia,0,0,1,1,0,1,0,197,3,187,198
346_p1489,346,unanime,unanime,0,0,0,0,0,0,0,465,1,460,
346_p1501,346,unanime,unanime,0,0,0,0,0,0,0,554,2,547,
346_p1514,346,mixed,mixed,0,0,0,0,0,0,0,200,2,191,
346_p1521,346,disidencia,disidencia,0,0,1,1,0,1,0,164,3,157,165
346_p1526,346,mixed,mixed,1,1,1,1,1,1,0,347,4,341,348
346_p1538,346,mixed,mixed,1,1,1,1,1,1,0,95,4,89,96
346_p1549,346,unanime,unanime,0,0,0,0,0,0,0,52,2,45,
346_p1552,346,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,139,3,131,144
346_p1559,346,unanime,unanime,0,0,0,0,0,0,0,171,2,166,
346_p1564,346,unanime,unanime,0,0,0,0,0,0,0,182,1,176,
347_p2,347,unanime,unanime,0,0,0,0,0,0,0,139,1,136,
347_p6,347,unanime,unanime,0,0,0,0,0,0,0,18,1,17,
347_p7,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,371,2,367,373
347_p18,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,406,3,399,407
347_p36,347,unanime,unanime,0,0,0,0,0,0,0,258,1,253,
347_p43,347,segun_su_voto,segun_su_voto,3,3,0,0,3,0,0,238,5,235,240
347_p51,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,403,3,394,404
347_p62,347,unanime,unanime,0,0,0,0,0,0,0,232,1,225,
347_p69,347,unanime,unanime,0,0,0,0,0,0,0,146,1,140,
347_p73,347,unanime,unanime,0,0,0,0,0,0,0,360,1,355,
347_p83,347,disidencia,disidencia,0,0,1,1,0,1,0,434,3,430,439
347_p94,347,disidencia,disidencia,0,0,1,1,0,1,0,208,3,202,213
347_p100,347,unanime,unanime,0,0,0,0,0,0,0,156,2,148,
347_p105,347,unanime,unanime,0,0,0,0,0,0,0,124,2,118,
347_p109,347,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,113,
347_p116,347,unanime,unanime,0,0,0,0,0,0,0,424,2,418,
347_p128,347,disidencia,disidencia,0,0,1,1,0,1,0,1860,3,1847,1862
347_p178,347,disidencia,disidencia,0,0,1,1,0,1,0,1222,4,1209,1228
347_p216,347,unanime,unanime,0,0,0,0,0,0,0,528,2,518,
347_p229,347,unanime,unanime,0,0,0,0,0,0,0,329,2,321,
347_p237,347,segun_su_voto,segun_su_voto,0,0,0,0,0,0,0,244,2,237,
347_p247,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,352,2,348,358
347_p257,347,unanime,unanime,0,0,0,0,0,0,0,602,2,591,
347_p273,347,unanime,unanime,0,0,0,0,0,0,0,730,2,720,
347_p291,347,unanime,unanime,0,0,0,0,0,0,0,450,2,440,
347_p302,347,unanime,unanime,0,0,0,0,0,0,0,361,1,352,
347_p311,347,unanime,unanime,0,0,0,0,0,0,0,151,2,143,
347_p321,347,unanime,unanime,0,0,0,0,0,0,0,218,2,214,
347_p327,347,unanime,unanime,0,0,0,0,0,0,0,76,2,62,
347_p329,347,unanime,unanime,0,0,0,0,0,0,0,323,2,213,
347_p339,347,unanime,unanime,0,0,0,0,0,0,0,170,2,162,
347_p344,347,unanime,unanime,0,0,0,0,0,0,0,98,2,89,
347_p347,347,disidencia,disidencia,0,0,1,1,0,1,0,168,3,161,169
347_p352,347,unanime,unanime,0,0,0,0,0,0,0,178,2,175,
347_p357,347,unanime,unanime,0,0,0,0,0,0,0,119,2,116,
347_p360,347,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
347_p368,347,disidencia,disidencia,0,0,1,1,0,1,0,173,3,155,174
347_p375,347,unanime,unanime,0,0,0,0,0,0,0,130,1,123,
347_p379,347,disidencia,disidencia,0,0,1,1,0,1,0,387,3,374,388
347_p391,347,unanime,unanime,0,0,0,0,0,0,0,34,1,32,
347_p392,347,unanime,unanime,0,0,0,0,0,0,0,326,2,319,
347_p400,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,280,4,273,285
347_p412,347,unanime,unanime,0,0,0,0,0,0,0,55,1,37,
347_p414,347,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
347_p426,347,unanime,unanime,0,0,0,0,0,0,0,440,2,434,
347_p437,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,140,3,135,145
347_p441,347,disidencia,disidencia,0,0,1,1,0,1,0,357,3,349,362
347_p459,347,disidencia,disidencia,0,0,1,1,0,1,0,101,3,91,102
347_p462,347,unanime,unanime,0,0,0,0,0,0,0,208,2,202,
347_p468,347,unanime,unanime,0,0,0,0,0,0,0,167,1,162,
347_p472,347,unanime,unanime,0,0,0,0,0,0,0,57,2,49,
347_p474,347,disidencia,disidencia,0,0,1,1,0,1,0,619,3,603,620
347_p496,347,unanime,unanime,0,0,0,0,0,0,0,150,2,139,
347_p500,347,unanime,unanime,0,0,0,0,0,0,0,269,2,256,
347_p507,347,unanime,unanime,0,0,0,0,0,0,0,182,2,171,
347_p512,347,unanime,unanime,0,0,0,0,0,0,0,331,2,325,
347_p520,347,unanime,unanime,1,1,0,0,1,0,0,433,6,431,444
347_p540,347,unanime,unanime,0,0,0,0,0,0,0,153,2,145,
347_p545,347,unanime,unanime,0,0,0,0,0,0,0,57,2,54,
347_p547,347,unanime,unanime,0,0,0,0,0,0,0,194,1,188,
347_p552,347,unanime,unanime,0,0,0,0,0,0,0,370,2,362,
347_p562,347,unanime,unanime,0,0,0,0,0,0,0,105,1,100,
347_p565,347,unanime,unanime,0,0,0,0,0,0,0,251,2,244,
347_p572,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,219,4,209,218
347_p579,347,unanime,unanime,0,0,0,0,0,0,0,474,2,466,
347_p594,347,unanime,unanime,0,0,0,0,0,0,0,52,2,45,
347_p596,347,unanime,unanime,0,0,0,0,0,0,0,409,2,396,
347_p606,347,unanime,unanime,0,0,0,0,0,0,0,312,1,302,
347_p614,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,102,2,96,104
347_p621,347,unanime,unanime,0,0,0,0,0,0,0,287,1,264,
347_p629,347,unanime,unanime,0,0,0,0,0,0,0,58,1,53,
347_p632,347,unanime,unanime,0,0,0,0,0,0,0,333,1,327,
347_p640,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,203,3,185,208
347_p653,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,522,3,513,523
347_p673,347,unanime,unanime,0,0,0,0,0,0,0,405,1,397,
347_p684,347,disidencia,disidencia,0,0,1,1,0,1,0,118,3,105,119
347_p688,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,698,4,686,699
347_p721,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,227,3,221,232
347_p729,347,unanime,unanime,0,0,0,0,0,0,0,17,1,11,
347_p737,347,disidencia,disidencia,0,0,2,2,0,2,0,223,4,218,225
347_p745,347,disidencia,disidencia,0,0,1,1,0,1,0,194,3,188,199
347_p751,347,disidencia,disidencia,0,0,1,1,0,1,0,280,3,272,281
347_p759,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,63,4,59,64
347_p768,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,228,3,219,229
347_p775,347,disidencia,disidencia,0,0,1,1,0,1,0,80,3,53,85
347_p778,347,unanime,unanime,0,0,0,0,0,0,0,259,2,244,
347_p785,347,unanime,unanime,0,0,0,0,0,0,0,183,2,176,
347_p790,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,444,3,436,445
347_p802,347,unanime,unanime,0,0,0,0,0,0,0,332,2,323,
347_p811,347,unanime,unanime,0,0,0,0,0,0,0,293,2,286,
347_p818,347,unanime,unanime,0,0,0,0,0,0,0,17,2,10,
347_p833,347,unanime,unanime,0,0,0,0,0,0,0,408,2,403,
347_p843,347,disidencia,disidencia,0,0,2,2,0,2,0,452,4,445,454
347_p856,347,disidencia,disidencia,0,0,1,1,0,1,0,181,3,176,182
347_p863,347,disidencia,disidencia,0,0,1,1,0,1,0,497,3,481,499
347_p876,347,disidencia,disidencia,0,0,1,1,0,1,0,131,3,124,136
347_p880,347,disidencia,disidencia,0,0,1,1,0,1,0,96,3,92,97
347_p893,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,68,3,55,69
347_p903,347,unanime,unanime,0,0,0,0,0,0,0,63,1,61,
347_p905,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,93,3,90,98
347_p917,347,mixed,mixed,1,1,1,1,1,1,0,72,4,64,73
347_p924,347,unanime,unanime,0,0,0,0,0,0,0,440,1,432,
347_p936,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,232,4,214,237
347_p943,347,unanime,unanime,0,0,0,0,0,0,0,122,2,115,
347_p947,347,unanime,unanime,0,0,0,0,0,0,0,205,2,197,
347_p952,347,unanime,unanime,0,0,0,0,0,0,0,167,2,144,
347_p957,347,unanime,unanime,0,0,0,0,0,0,0,59,1,53,
347_p959,347,unanime,unanime,0,0,0,0,0,0,0,383,2,367,
347_p969,347,unanime,unanime,0,0,0,0,0,0,0,56,2,46,
347_p971,347,mixed,mixed,1,1,1,1,1,1,0,501,4,493,506
347_p993,347,unanime,unanime,0,0,0,0,0,0,0,308,1,303,
347_p1001,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,266,3,263,267
347_p1013,347,unanime,unanime,0,0,0,0,0,0,0,315,2,304,
347_p1022,347,segun_su_voto,segun_su_voto,0,0,0,0,0,0,0,247,3,242,
347_p1031,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,152,4,149,153
347_p1046,347,disidencia,disidencia,0,0,1,1,0,1,0,237,3,234,238
347_p1058,347,unanime,unanime,0,0,0,0,0,0,0,93,1,88,
347_p1061,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,722,3,719,723
347_p1081,347,unanime,unanime,0,0,0,0,0,0,0,82,2,74,
347_p1084,347,sin_firma,sin_firma,4,4,0,0,4,0,0,,5,,225
347_p1128,347,unanime,unanime,0,0,0,0,0,0,0,201,2,196,
347_p1134,347,unanime,unanime,0,0,0,0,0,0,0,113,2,73,
347_p1137,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,274,3,267,279
347_p1151,347,unanime,unanime,0,0,0,0,0,0,0,560,1,550,
347_p1166,347,unanime,unanime,0,0,0,0,0,0,0,409,1,401,
347_p1177,347,unanime,unanime,0,0,0,0,0,0,0,264,1,258,
347_p1185,347,disidencia,disidencia,0,0,1,1,0,1,0,170,3,165,171
347_p1191,347,unanime,unanime,0,0,0,0,0,0,0,385,2,378,
347_p1201,347,unanime,unanime,0,0,0,0,0,0,0,343,1,337,
347_p1210,347,unanime,unanime,0,0,0,0,0,0,0,181,1,176,
347_p1215,347,unanime,unanime,0,0,0,0,0,0,0,100,2,92,
347_p1223,347,unanime,unanime,0,0,0,0,0,0,0,251,1,246,
347_p1230,347,disidencia,disidencia,0,0,1,1,0,1,0,134,3,127,135
347_p1234,347,unanime,unanime,0,0,0,0,0,0,0,553,2,541,
347_p1248,347,unanime,unanime,0,0,0,0,0,0,0,86,2,81,
347_p1250,347,unanime,unanime,0,0,0,0,0,0,0,107,2,101,
347_p1254,347,disidencia,disidencia,0,0,1,1,0,1,0,158,3,151,159
347_p1259,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,632,3,618,633
347_p1277,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,133,3,122,134
347_p1282,347,unanime,unanime,0,0,0,0,0,0,0,212,2,204,
347_p1288,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,691,3,684,696
347_p1313,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,500,4,494,501
347_p1327,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,465,3,460,470
347_p1340,347,unanime,unanime,0,0,0,0,0,0,0,148,2,140,
347_p1344,347,disidencia,disidencia,0,0,1,1,0,1,0,336,3,330,341
347_p1353,347,sin_firma,sin_firma,0,0,1,1,0,1,0,,1,,1
347_p1360,347,unanime,unanime,0,0,0,0,0,0,0,107,2,99,
347_p1377,347,unanime,unanime,0,0,0,0,0,0,0,38,2,34,
347_p1385,347,unanime,unanime,0,0,0,0,0,0,0,38,2,35,
347_p1386,347,disidencia,disidencia,0,0,1,1,0,1,0,358,3,350,359
347_p1396,347,unanime,unanime,1,1,0,0,1,0,0,260,2,241,245
347_p1403,347,mixed,mixed,1,1,1,1,1,1,0,939,3,925,942
347_p1434,347,unanime,unanime,0,0,0,0,0,0,0,467,2,459,
347_p1446,347,segun_su_voto,segun_su_voto,3,3,0,0,3,0,0,252,5,241,254
347_p1463,347,disidencia,disidencia,0,0,1,1,0,1,0,150,3,142,151
347_p1471,347,disidencia,disidencia,0,0,1,1,0,1,0,159,3,152,161
347_p1476,347,mixed,mixed,1,1,1,1,1,1,0,417,4,412,422
347_p1492,347,unanime,unanime,0,0,0,0,0,0,0,119,2,112,
347_p1495,347,unanime,unanime,0,0,0,0,0,0,0,951,3,936,
347_p1527,347,mixed,mixed,2,2,1,1,2,1,0,777,5,769,779
347_p1586,347,unanime,unanime,0,0,0,0,0,0,0,262,1,259,
347_p1593,347,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
347_p1620,347,disidencia,disidencia,0,0,1,1,0,1,0,457,3,448,462
347_p1632,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,280,2,271,285
347_p1648,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,566,4,561,571
347_p1673,347,segun_su_voto,segun_su_voto,1,1,1,1,1,1,0,260,1,253,263
347_p1697,347,disidencia,disidencia,0,0,1,1,0,1,0,142,3,136,147
347_p1701,347,mixed,mixed,1,1,1,1,1,1,0,245,3,242,247
347_p1709,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,191,3,182,192
347_p1726,347,unanime,unanime,0,0,0,0,0,0,0,455,1,448,
347_p1737,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,237,2,232,239
347_p1757,347,unanime,unanime,0,0,0,0,0,0,0,183,2,176,
347_p1762,347,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
347_p1770,347,unanime,unanime,0,0,0,0,0,0,0,666,1,664,
347_p1787,347,unanime,unanime,0,0,0,0,0,0,0,602,1,589,
347_p1802,347,unanime,unanime,0,0,0,0,0,0,0,194,2,187,
347_p1807,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,170,3,163,171
347_p1813,347,unanime,unanime,0,0,0,0,0,0,0,286,1,273,
347_p1820,347,unanime,unanime,0,0,0,0,0,0,0,247,2,236,
347_p1827,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,246,3,237,247
347_p1834,347,unanime,unanime,0,0,0,0,0,0,0,179,2,171,
347_p1839,347,unanime,unanime,0,0,0,0,0,0,0,141,1,132,
347_p1844,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,468,4,464,469
347_p1858,347,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
347_p1871,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,474,4,468,475
347_p1885,347,unanime,unanime,0,0,0,0,0,0,0,213,1,207,
347_p1891,347,mixed,mixed,1,1,0,0,1,0,0,936,3,919,938
347_p1932,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,237,3,231,238
347_p1944,347,disidencia,disidencia,0,0,1,1,0,1,0,786,3,779,787
347_p1963,347,segun_su_voto,segun_su_voto,0,0,0,0,0,0,0,984,4,977,
347_p1990,347,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,211,
347_p1996,347,unanime,unanime,0,0,0,0,0,0,0,190,1,184,
347_p2001,347,unanime,unanime,0,0,0,0,0,0,0,39,2,33,
347_p2002,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,225,4,213,226
347_p2015,347,unanime,unanime,0,0,0,0,0,0,0,415,2,408,
347_p2025,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,568,3,558,569
347_p2041,347,unanime,unanime,0,0,0,0,0,0,0,109,2,104,
347_p2044,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,1735,4,1721,1736
347_p2115,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,803,4,796,804
347_p2146,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,276,3,268,277
347_p2154,347,unanime,unanime,0,0,0,0,0,0,0,235,1,230,
347_p2160,347,sin_firma,sin_firma,1,1,0,0,1,0,0,,2,,377
347_p2177,347,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,184,2,177,186
347_p2186,347,mixed,mixed,1,1,2,2,1,2,0,632,4,623,637
347_p2221,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,760,4,755,761
347_p2241,347,unanime,unanime,0,0,0,0,0,0,0,27,2,24,
347_p2242,347,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,766,4,752,767
347_p2278,347,unanime,unanime,0,0,0,0,0,0,0,297,1,288,
347_p2286,347,disidencia,disidencia,0,0,1,1,1,1,1,947,3,924,948
347_p2314,347,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
347_p2318,347,disidencia,disidencia,0,0,1,1,0,1,0,182,3,176,183
347_p2324,347,unanime,unanime,0,0,0,0,0,0,0,388,2,382,
347_p2334,347,mixed,mixed,1,1,2,2,1,2,0,111,5,100,113
347_p2352,347,unanime,unanime,0,0,0,0,0,0,0,287,4,281,
348_p1,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,734,3,728,739
348_p21,348,unanime,unanime,0,0,0,0,0,0,0,360,1,355,
348_p31,348,unanime,unanime,0,0,0,0,0,0,0,74,1,63,
348_p34,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,23,2,14,29
348_p36,348,unanime,unanime,0,0,0,0,0,0,0,273,1,268,
348_p43,348,unanime,unanime,0,0,0,0,0,0,0,6,1,1,
348_p45,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,3,3,1,4
348_p48,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
348_p53,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
348_p56,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
348_p59,348,unanime,unanime,0,0,0,0,0,0,0,30,1,28,
348_p61,348,disidencia,disidencia,0,0,1,1,0,1,0,429,3,424,430
348_p78,348,unanime,unanime,0,0,0,0,0,0,0,37,1,32,
348_p80,348,unanime,unanime,0,0,0,0,0,0,0,76,1,72,
348_p83,348,unanime,unanime,0,0,0,0,0,0,0,230,1,210,
348_p90,348,unanime,unanime,0,0,0,0,0,0,0,49,1,45,
348_p92,348,unanime,unanime,0,0,0,0,0,0,0,41,1,26,
348_p95,348,unanime,unanime,0,0,0,0,0,0,0,154,1,144,
348_p100,348,unanime,unanime,0,0,0,0,0,0,0,25,2,23,
348_p101,348,unanime,unanime,0,0,0,0,0,0,0,252,1,246,
348_p108,348,unanime,unanime,0,0,0,0,0,0,0,217,1,206,
348_p113,348,segun_su_voto,segun_su_voto,3,3,0,0,3,0,0,1241,4,1235,1243
348_p165,348,unanime,unanime,0,0,0,0,0,0,0,133,1,130,
348_p169,348,unanime,unanime,0,0,0,0,0,0,0,105,1,95,
348_p172,348,unanime,unanime,0,0,0,0,0,0,0,254,1,246,
348_p179,348,unanime,unanime,0,0,0,0,0,0,0,349,1,340,
348_p189,348,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,1197,3,1186,1203
348_p246,348,unanime,unanime,0,0,0,0,0,0,0,57,1,55,
348_p248,348,unanime,unanime,0,0,0,0,0,0,0,297,1,288,
348_p256,348,unanime,unanime,0,0,0,0,0,0,0,129,1,123,
348_p259,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
348_p261,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
348_p267,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,97,3,90,98
348_p276,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,292,3,284,293
348_p287,348,unanime,unanime,0,0,0,0,0,0,0,69,1,67,
348_p289,348,unanime,unanime,0,0,0,0,0,0,0,78,1,62,
348_p291,348,unanime,unanime,0,0,0,0,0,0,0,29,1,22,
348_p296,348,unanime,unanime,0,0,0,0,0,0,0,489,1,483,
348_p308,348,unanime,unanime,0,0,0,0,0,0,0,118,1,110,
348_p311,348,unanime,unanime,0,0,0,0,0,0,0,59,1,51,
348_p314,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,344,3,338,345
348_p323,348,unanime,unanime,0,0,0,0,0,0,0,59,1,49,
348_p325,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
348_p330,348,unanime,unanime,0,0,0,0,0,0,0,81,1,76,
348_p332,348,segun_su_voto,segun_su_voto,0,0,0,0,0,0,0,184,3,177,
348_p338,348,unanime,unanime,0,0,0,0,0,0,0,294,1,281,
348_p346,348,unanime,unanime,0,0,0,0,0,0,0,334,1,328,
348_p355,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,646,2,635,648
348_p372,348,unanime,unanime,0,0,0,0,0,0,0,324,1,318,
348_p380,348,unanime,unanime,0,0,0,0,0,0,0,304,1,292,
348_p389,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,321,3,314,322
348_p405,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,458,3,423,463
348_p419,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,368,3,354,369
348_p434,348,unanime,unanime,0,0,0,0,0,0,0,95,1,92,
348_p437,348,unanime,unanime,0,0,0,0,0,0,0,91,1,77,
348_p439,348,unanime,unanime,0,0,0,0,0,0,0,126,1,121,
348_p443,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,2,,
348_p452,348,unanime,unanime,0,0,0,0,0,0,0,340,1,334,
348_p461,348,unanime,unanime,0,0,0,0,0,0,0,465,1,456,
348_p474,348,unanime,unanime,0,0,0,0,0,0,0,521,1,512,
348_p487,348,unanime,unanime,0,0,0,0,0,0,0,127,1,121,
348_p491,348,unanime,unanime,0,0,0,0,0,0,0,113,1,100,
348_p494,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,0,,
348_p519,348,unanime,unanime,0,0,0,0,0,0,0,177,1,174,
348_p524,348,unanime,unanime,0,0,0,0,0,0,0,298,1,293,
348_p532,348,sin_firma,sin_firma,0,0,0,0,0,0,0,,1,,
348_p534,348,segun_su_voto,segun_su_voto,2,2,0,0,2,0,0,532,4,524,537
348_p563,348,disidencia,disidencia,0,0,2,2,0,2,0,219,4,213,221
348_p569,348,unanime,unanime,0,0,0,0,0,0,0,221,1,215,
348_p576,348,unanime,unanime,0,0,0,0,0,0,0,547,1,540,
348_p589,348,disidencia,disidencia,0,0,1,1,0,1,0,271,4,267,277
348_p611,348,unanime,unanime,0,0,0,0,0,0,0,958,1,951,
348_p635,348,mixed,mixed,1,1,1,1,1,1,0,193,4,179,194
348_p644,348,unanime,unanime,0,0,0,0,0,0,0,604,1,598,
348_p659,348,unanime,unanime,0,0,0,0,0,0,0,17,1,11,
348_p662,348,unanime,unanime,0,0,0,0,0,0,0,598,1,591,
348_p678,348,unanime,unanime,0,0,0,0,0,0,0,80,1,72,
348_p680,348,segun_su_voto,segun_su_voto,1,1,0,0,1,0,0,191,3,185,196
