caso_id_canonico,tomo,archivo,linea_inicio,linea_fin_catalogo,linea_fin_real,delta_lineas,status_fin,pista
329_p1661,329,LibroVol329.2.md,11014,11313,11361,48,fin_extendido_pag_compartida,caratula_siguiente
329_p1669,329,LibroVol329.2.md,11314,11376,11368,-8,fin_dentro_bloque,caratula_siguiente
329_p1671,329,LibroVol329.2.md,11377,11404,11411,7,fin_extendido_pag_compartida,sumario_siguiente
329_p1672,329,LibroVol329.2.md,11405,11431,11425,-6,fin_dentro_bloque,caratula_siguiente
329_p1673,329,LibroVol329.2.md,11432,11499,11513,14,fin_extendido_pag_compartida,caratula_siguiente
329_p1675,329,LibroVol329.2.md,11500,11844,11847,3,fin_extendido_pag_compartida,caratula_siguiente
329_p1684,329,LibroVol329.2.md,11845,12078,12116,38,fin_extendido_pag_compartida,caratula_siguiente
329_p1690,329,LibroVol329.2.md,12079,12182,12190,8,fin_extendido_pag_compartida,caratula_siguiente
329_p1693,329,LibroVol329.2.md,12183,12286,12287,1,fin_extendido_pag_compartida,caratula_siguiente
329_p1696,329,LibroVol329.2.md,12287,12400,12449,49,fin_extendido_pag_compartida,caratula_siguiente
329_p1699,329,LibroVol329.2.md,12401,12544,12546,2,fin_extendido_pag_compartida,caratula_siguiente
329_p1703,329,LibroVol329.2.md,12545,12981,13006,25,fin_extendido_pag_compartida,caratula_siguiente
329_p1714,329,LibroVol329.2.md,12982,13018,13007,-11,fin_dentro_bloque,sumario_siguiente
329_p1715,329,LibroVol329.2.md,13019,13325,13332,7,fin_extendido_pag_compartida,caratula_siguiente
329_p1723,329,LibroVol329.2.md,13326,14673,14687,14,fin_extendido_pag_compartida,caratula_siguiente
329_p1756,329,LibroVol329.2.md,14674,14745,14752,7,fin_extendido_pag_compartida,sumario_siguiente
329_p1758,329,LibroVol329.2.md,14746,14874,14884,10,fin_extendido_pag_compartida,caratula_siguiente
329_p1762,329,LibroVol329.2.md,14875,15048,15010,-38,fin_dentro_bloque,caratula_siguiente
329_p1767,329,LibroVol329.2.md,15049,15512,15521,9,fin_extendido_pag_compartida,caratula_siguiente
329_p1779,329,LibroVol329.2.md,15513,15814,15831,17,fin_extendido_pag_compartida,caratula_siguiente
329_p1787,329,LibroVol329.2.md,15815,16077,16067,-10,fin_dentro_bloque,sumario_siguiente
329_p1794,329,LibroVol329.2.md,16078,16507,16508,1,fin_extendido_pag_compartida,caratula_siguiente
329_p1805,329,LibroVol329.2.md,16508,16780,16798,18,fin_extendido_pag_compartida,caratula_siguiente
329_p1812,329,LibroVol329.2.md,16781,17127,17150,23,fin_extendido_pag_compartida,caratula_siguiente
329_p1821,329,LibroVol329.2.md,17128,17307,17328,21,fin_extendido_pag_compartida,caratula_siguiente
329_p1826,329,LibroVol329.2.md,17308,17487,17506,19,fin_extendido_pag_compartida,caratula_siguiente
329_p1831,329,LibroVol329.2.md,17488,17596,17574,-22,fin_dentro_bloque,caratula_siguiente
329_p1834,329,LibroVol329.2.md,17597,17666,17606,-60,fin_dentro_bloque,caratula_siguiente
329_p1836,329,LibroVol329.2.md,17667,17778,17779,1,fin_extendido_pag_compartida,caratula_siguiente
329_p1839,329,LibroVol329.2.md,17779,17929,17942,13,fin_extendido_pag_compartida,caratula_siguiente
329_p1843,329,LibroVol329.2.md,17930,18078,18125,47,fin_extendido_pag_compartida,caratula_siguiente
329_p1847,329,LibroVol329.2.md,18079,18310,18319,9,fin_extendido_pag_compartida,caratula_siguiente
329_p1853,329,LibroVol329.2.md,18311,18459,18475,16,fin_extendido_pag_compartida,caratula_siguiente
329_p1857,329,LibroVol329.2.md,18460,18534,18549,15,fin_extendido_pag_compartida,sumario_siguiente
329_p1859,329,LibroVol329.2.md,18535,18641,18607,-34,fin_dentro_bloque,caratula_siguiente
329_p1862,329,LibroVol329.2.md,18642,19155,19083,-72,fin_dentro_bloque,caratula_siguiente
329_p1875,329,LibroVol329.2.md,19156,19383,19377,-6,fin_dentro_bloque,caratula_siguiente
329_p1881,329,LibroVol329.2.md,19384,20080,20075,-5,fin_dentro_bloque,caratula_siguiente
329_p1898,329,LibroVol329.2.md,20081,20353,20379,26,fin_extendido_pag_compartida,caratula_siguiente
329_p1905,329,LibroVol329.2.md,20354,20464,20477,13,fin_extendido_pag_compartida,caratula_siguiente
329_p1908,329,LibroVol329.2.md,20465,20530,20569,39,fin_extendido_pag_compartida,caratula_siguiente
329_p1910,329,LibroVol329.2.md,20531,20601,20602,1,fin_extendido_pag_compartida,caratula_siguiente
329_p1912,329,LibroVol329.2.md,20602,20704,20705,1,fin_extendido_pag_compartida,caratula_siguiente
329_p1915,329,LibroVol329.2.md,20705,20780,20802,22,fin_extendido_pag_compartida,caratula_siguiente
329_p1917,329,LibroVol329.2.md,20781,20926,20966,40,fin_extendido_pag_compartida,caratula_siguiente
329_p1921,329,LibroVol329.2.md,20927,21037,21050,13,fin_extendido_pag_compartida,sumario_siguiente
329_p1924,329,LibroVol329.2.md,21038,21183,21208,25,fin_extendido_pag_compartida,caratula_siguiente
329_p1928,329,LibroVol329.2.md,21184,21252,21258,6,fin_extendido_pag_compartida,caratula_siguiente
329_p1930,329,LibroVol329.2.md,21253,21360,21383,23,fin_extendido_pag_compartida,caratula_siguiente
329_p1933,329,LibroVol329.2.md,21361,21471,21472,1,fin_extendido_pag_compartida,caratula_siguiente
329_p1936,329,LibroVol329.2.md,21472,21544,21562,18,fin_extendido_pag_compartida,sumario_siguiente
329_p1938,329,LibroVol329.2.md,21545,22060,22064,4,fin_extendido_pag_compartida,caratula_siguiente
329_p1951,329,LibroVol329.2.md,22061,22530,22513,-17,fin_dentro_bloque,sumario_siguiente
329_p1963,329,LibroVol329.2.md,22531,22751,22752,1,fin_extendido_pag_compartida,caratula_siguiente
329_p1969,329,LibroVol329.2.md,22752,22857,22878,21,fin_extendido_pag_compartida,caratula_siguiente
329_p1972,329,LibroVol329.2.md,22858,22925,22943,18,fin_extendido_pag_compartida,caratula_siguiente
329_p1974,329,LibroVol329.2.md,22926,23313,23163,-150,fin_dentro_bloque,sumario_siguiente
329_p1984,329,LibroVol329.2.md,23314,23880,23884,4,fin_extendido_pag_compartida,caratula_siguiente
329_p1998,329,LibroVol329.2.md,23881,24142,24133,-9,fin_dentro_bloque,sumario_siguiente
329_p2005,329,LibroVol329.2.md,24143,24876,24877,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2024,329,LibroVol329.2.md,24877,25107,25124,17,fin_extendido_pag_compartida,caratula_siguiente
329_p2030,329,LibroVol329.2.md,25108,25362,25373,11,fin_extendido_pag_compartida,sumario_siguiente
329_p2037,329,LibroVol329.2.md,25363,25586,25587,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2043,329,LibroVol329.2.md,25587,25658,25662,4,fin_extendido_pag_compartida,caratula_siguiente
329_p2045,329,LibroVol329.2.md,25659,25885,25897,12,fin_extendido_pag_compartida,caratula_siguiente
329_p2051,329,LibroVol329.2.md,25886,26028,26029,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2055,329,LibroVol329.2.md,26029,26211,26212,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2060,329,LibroVol329.2.md,26212,26277,26278,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2062,329,LibroVol329.2.md,26278,26308,26324,16,fin_extendido_pag_compartida,caratula_siguiente
329_p2063,329,LibroVol329.2.md,26309,26335,26325,-10,fin_dentro_bloque,sumario_siguiente
329_p2064,329,LibroVol329.2.md,26336,26364,26371,7,fin_extendido_pag_compartida,caratula_siguiente
329_p2065,329,LibroVol329.2.md,26365,26429,26435,6,fin_extendido_pag_compartida,caratula_siguiente
329_p2067,329,LibroVol329.2.md,26430,26500,26517,17,fin_extendido_pag_compartida,sumario_siguiente
329_p2069,329,LibroVol329.2.md,26501,26928,26935,7,fin_extendido_pag_compartida,caratula_siguiente
329_p2080,329,LibroVol329.2.md,26929,27120,27138,18,fin_extendido_pag_compartida,caratula_siguiente
329_p2085,329,LibroVol329.2.md,27121,27229,27241,12,fin_extendido_pag_compartida,caratula_siguiente
329_p2088,329,LibroVol329.2.md,27230,27908,27844,-64,fin_dentro_bloque,caratula_siguiente
329_p2105,329,LibroVol329.2.md,27909,28128,28154,26,fin_extendido_pag_compartida,caratula_siguiente
329_p2111,329,LibroVol329.2.md,28129,28276,28288,12,fin_extendido_pag_compartida,caratula_siguiente
329_p2115,329,LibroVol329.2.md,28277,28493,28469,-24,fin_dentro_bloque,caratula_siguiente
329_p2121,329,LibroVol329.2.md,28494,28638,28594,-44,fin_dentro_bloque,caratula_siguiente
329_p2125,329,LibroVol329.2.md,28639,28818,28838,20,fin_extendido_pag_compartida,caratula_siguiente
329_p2130,329,LibroVol329.2.md,28819,28930,28948,18,fin_extendido_pag_compartida,sumario_siguiente
329_p2133,329,LibroVol329.2.md,28931,29035,29049,14,fin_extendido_pag_compartida,caratula_siguiente
329_p2136,329,LibroVol329.2.md,29036,29129,29134,5,fin_extendido_pag_compartida,caratula_siguiente
329_p2139,329,LibroVol329.2.md,29130,29230,29250,20,fin_extendido_pag_compartida,caratula_siguiente
329_p2142,329,LibroVol329.2.md,29231,29294,29295,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2144,329,LibroVol329.2.md,29295,29362,29384,22,fin_extendido_pag_compartida,caratula_siguiente
329_p2146,329,LibroVol329.2.md,29363,29478,29502,24,fin_extendido_pag_compartida,caratula_siguiente
329_p2149,329,LibroVol329.2.md,29479,29590,29604,14,fin_extendido_pag_compartida,caratula_siguiente
329_p2152,329,LibroVol329.2.md,29591,29807,29817,10,fin_extendido_pag_compartida,caratula_siguiente
329_p2158,329,LibroVol329.2.md,29808,29960,29980,20,fin_extendido_pag_compartida,caratula_siguiente
329_p2162,329,LibroVol329.2.md,29961,30113,30130,17,fin_extendido_pag_compartida,caratula_siguiente
329_p2166,329,LibroVol329.2.md,30114,30321,30323,2,fin_extendido_pag_compartida,caratula_siguiente
329_p2173,329,LibroVol329.2.md,30322,30349,30365,16,fin_extendido_pag_compartida,sumario_siguiente
329_p2174,329,LibroVol329.2.md,30350,30534,30517,-17,fin_dentro_bloque,caratula_siguiente
329_p2179,329,LibroVol329.2.md,30535,30793,30808,15,fin_extendido_pag_compartida,sumario_siguiente
329_p2186,329,LibroVol329.2.md,30794,30857,30876,19,fin_extendido_pag_compartida,sumario_siguiente
329_p2188,329,LibroVol329.2.md,30858,30960,30965,5,fin_extendido_pag_compartida,caratula_siguiente
329_p2191,329,LibroVol329.2.md,30961,31071,31093,22,fin_extendido_pag_compartida,caratula_siguiente
329_p2194,329,LibroVol329.2.md,31072,31178,31147,-31,fin_dentro_bloque,caratula_siguiente
329_p2197,329,LibroVol329.2.md,31179,31248,31269,21,fin_extendido_pag_compartida,caratula_siguiente
329_p2199,329,LibroVol329.2.md,31249,31522,31523,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2206,329,LibroVol329.2.md,31523,31751,31554,-197,fin_dentro_bloque,caratula_siguiente
329_p2212,329,LibroVol329.2.md,31752,31940,31942,2,fin_extendido_pag_compartida,sumario_siguiente
329_p2217,329,LibroVol329.2.md,31941,31967,31991,24,fin_extendido_pag_compartida,caratula_siguiente
329_p2218,329,LibroVol329.2.md,31968,31996,31985,-11,fin_dentro_bloque,sumario_siguiente
329_p2219,329,LibroVol329.2.md,31997,32059,32051,-8,fin_dentro_bloque,sumario_siguiente
329_p2221,329,LibroVol329.2.md,32060,32125,32137,12,fin_extendido_pag_compartida,caratula_siguiente
329_p2223,329,LibroVol329.2.md,32126,32154,32135,-19,fin_dentro_bloque,caratula_siguiente
329_p2224,329,LibroVol329.2.md,32155,32226,32222,-4,fin_dentro_bloque,sumario_siguiente
329_p2226,329,LibroVol329.2.md,32227,32413,32362,-51,fin_dentro_bloque,sumario_siguiente
329_p2231,329,LibroVol329.2.md,32414,32750,32769,19,fin_extendido_pag_compartida,caratula_siguiente
329_p2240,329,LibroVol329.2.md,32751,32899,32900,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2244,329,LibroVol329.2.md,32900,33052,33053,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2248,329,LibroVol329.2.md,33053,33164,33171,7,fin_extendido_pag_compartida,sumario_siguiente
329_p2251,329,LibroVol329.2.md,33165,33235,33247,12,fin_extendido_pag_compartida,caratula_siguiente
329_p2253,329,LibroVol329.2.md,33236,33345,33358,13,fin_extendido_pag_compartida,sumario_siguiente
329_p2256,329,LibroVol329.2.md,33346,33408,33417,9,fin_extendido_pag_compartida,sumario_siguiente
329_p2258,329,LibroVol329.2.md,33409,33514,33520,6,fin_extendido_pag_compartida,caratula_siguiente
329_p2261,329,LibroVol329.2.md,33515,33587,33614,27,fin_extendido_pag_compartida,caratula_siguiente
329_p2263,329,LibroVol329.2.md,33588,33651,33658,7,fin_extendido_pag_compartida,caratula_siguiente
329_p2265,329,LibroVol329.2.md,33652,34004,34029,25,fin_extendido_pag_compartida,caratula_siguiente
329_p2274,329,LibroVol329.2.md,34005,34220,34221,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2280,329,LibroVol329.2.md,34221,34375,34394,19,fin_extendido_pag_compartida,caratula_siguiente
329_p2284,329,LibroVol329.2.md,34376,34711,34740,29,fin_extendido_pag_compartida,caratula_siguiente
329_p2293,329,LibroVol329.2.md,34712,34820,34834,14,fin_extendido_pag_compartida,sumario_siguiente
329_p2296,329,LibroVol329.2.md,34821,35455,35461,6,fin_extendido_pag_compartida,sumario_siguiente
329_p2312,329,LibroVol329.2.md,35456,35525,35542,17,fin_extendido_pag_compartida,caratula_siguiente
329_p2314,329,LibroVol329.2.md,35526,35597,35621,24,fin_extendido_pag_compartida,caratula_siguiente
329_p2316,329,LibroVol329.2.md,35598,36630,36641,11,fin_extendido_pag_compartida,caratula_siguiente
329_p2342,329,LibroVol329.2.md,36631,36701,36714,13,fin_extendido_pag_compartida,caratula_siguiente
329_p2344,329,LibroVol329.2.md,36702,36808,36823,15,fin_extendido_pag_compartida,caratula_siguiente
329_p2347,329,LibroVol329.2.md,36809,36947,36974,27,fin_extendido_pag_compartida,caratula_siguiente
329_p2351,329,LibroVol329.2.md,36948,37102,37120,18,fin_extendido_pag_compartida,caratula_siguiente
329_p2355,329,LibroVol329.2.md,37103,37134,37159,25,fin_extendido_pag_compartida,caratula_siguiente
329_p2356,329,LibroVol329.2.md,37135,37200,37193,-7,fin_dentro_bloque,sumario_siguiente
329_p2358,329,LibroVol329.2.md,37201,37275,37277,2,fin_extendido_pag_compartida,caratula_siguiente
329_p2361,329,LibroVol329.2.md,37276,37513,37518,5,fin_extendido_pag_compartida,caratula_siguiente
329_p2367,329,LibroVol329.2.md,37514,39409,39420,11,fin_extendido_pag_compartida,caratula_siguiente
329_p2413,329,LibroVol329.2.md,39410,39627,39636,9,fin_extendido_pag_compartida,caratula_siguiente
329_p2419,329,LibroVol329.2.md,39628,39862,39885,23,fin_extendido_pag_compartida,caratula_siguiente
329_p2425,329,LibroVol329.2.md,39863,40002,40040,38,fin_extendido_pag_compartida,caratula_siguiente
329_p2429,329,LibroVol329.2.md,40003,40145,40141,-4,fin_dentro_bloque,sumario_siguiente
329_p2433,329,LibroVol329.2.md,40146,40405,40396,-9,fin_dentro_bloque,sumario_siguiente
329_p2440,329,LibroVol329.2.md,40406,40795,40791,-4,fin_dentro_bloque,sumario_siguiente
329_p2450,329,LibroVol329.2.md,40796,41131,41152,21,fin_extendido_pag_compartida,caratula_siguiente
329_p2459,329,LibroVol329.2.md,41132,41355,41356,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2465,329,LibroVol329.2.md,41356,41431,41448,17,fin_extendido_pag_compartida,caratula_siguiente
329_p2467,329,LibroVol329.2.md,41432,41498,41476,-22,fin_dentro_bloque,caratula_siguiente
329_p2469,329,LibroVol329.2.md,41499,41889,41892,3,fin_extendido_pag_compartida,sumario_siguiente
329_p2479,329,LibroVol329.2.md,41890,42128,42130,2,fin_extendido_pag_compartida,caratula_siguiente
329_p2485,329,LibroVol329.2.md,42129,42405,42392,-13,fin_dentro_bloque,caratula_siguiente
329_p2492,329,LibroVol329.2.md,42406,42554,42570,16,fin_extendido_pag_compartida,sumario_siguiente
329_p2496,329,LibroVol329.2.md,42555,42629,42648,19,fin_extendido_pag_compartida,caratula_siguiente
329_p2498,329,LibroVol329.2.md,42630,42813,42826,13,fin_extendido_pag_compartida,caratula_siguiente
329_p2503,329,LibroVol329.2.md,42814,43003,43004,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2508,329,LibroVol329.2.md,43004,43123,43145,22,fin_extendido_pag_compartida,sumario_siguiente
329_p2511,329,LibroVol329.2.md,43124,43595,43615,20,fin_extendido_pag_compartida,sumario_siguiente
329_p2523,329,LibroVol329.2.md,43596,43935,43620,-315,fin_dentro_bloque,caratula_siguiente
329_p2532,329,LibroVol329.2.md,43936,44185,44186,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2539,329,LibroVol329.2.md,44186,44490,44473,-17,fin_dentro_bloque,caratula_siguiente
329_p2547,329,LibroVol329.2.md,44491,44677,44688,11,fin_extendido_pag_compartida,caratula_siguiente
329_p2552,329,LibroVol329.2.md,44678,45100,45117,17,fin_extendido_pag_compartida,caratula_siguiente
329_p2563,329,LibroVol329.2.md,45101,45249,45274,25,fin_extendido_pag_compartida,caratula_siguiente
329_p2567,329,LibroVol329.2.md,45250,45319,45345,26,fin_extendido_pag_compartida,caratula_siguiente
329_p2569,329,LibroVol329.2.md,45320,45543,45546,3,fin_extendido_pag_compartida,caratula_siguiente
329_p2575,329,LibroVol329.2.md,45544,45895,45905,10,fin_extendido_pag_compartida,caratula_siguiente
329_p2584,329,LibroVol329.2.md,45896,46030,46031,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2588,329,LibroVol329.2.md,46031,46131,46137,6,fin_extendido_pag_compartida,caratula_siguiente
329_p2591,329,LibroVol329.2.md,46132,46320,46327,7,fin_extendido_pag_compartida,sumario_siguiente
329_p2596,329,LibroVol329.2.md,46321,46458,46444,-14,fin_dentro_bloque,sumario_siguiente
329_p2600,329,LibroVol329.2.md,46459,46491,46474,-17,fin_dentro_bloque,sumario_siguiente
329_p2601,329,LibroVol329.2.md,46492,46675,46685,10,fin_extendido_pag_compartida,sumario_siguiente
329_p2606,329,LibroVol329.2.md,46676,46819,46842,23,fin_extendido_pag_compartida,caratula_siguiente
329_p2610,329,LibroVol329.2.md,46820,46958,46959,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2614,329,LibroVol329.2.md,46959,47182,47195,13,fin_extendido_pag_compartida,caratula_siguiente
329_p2620,329,LibroVol329.2.md,47183,47409,47423,14,fin_extendido_pag_compartida,caratula_siguiente
329_p2626,329,LibroVol329.2.md,47410,47592,47603,11,fin_extendido_pag_compartida,caratula_siguiente
329_p2631,329,LibroVol329.2.md,47593,48141,48145,4,fin_extendido_pag_compartida,caratula_siguiente
329_p2645,329,LibroVol329.2.md,48142,48292,48318,26,fin_extendido_pag_compartida,caratula_siguiente
329_p2649,329,LibroVol329.2.md,48293,48511,48540,29,fin_extendido_pag_compartida,caratula_siguiente
329_p2655,329,LibroVol329.2.md,48512,48653,48665,12,fin_extendido_pag_compartida,sumario_siguiente
329_p2659,329,LibroVol329.2.md,48654,48953,48901,-52,fin_dentro_bloque,sumario_siguiente
329_p2667,329,LibroVol329.2.md,48954,49142,49153,11,fin_extendido_pag_compartida,caratula_siguiente
329_p2672,329,LibroVol329.2.md,49143,49205,49206,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2674,329,LibroVol329.2.md,49206,49429,49401,-28,fin_dentro_bloque,sumario_siguiente
329_p2680,329,LibroVol329.2.md,49430,49572,49573,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2684,329,LibroVol329.2.md,49573,49724,49748,24,fin_extendido_pag_compartida,caratula_siguiente
329_p2688,329,LibroVol329.2.md,49725,50760,50767,7,fin_extendido_pag_compartida,caratula_siguiente
329_p2714,329,LibroVol329.2.md,50761,50947,50956,9,fin_extendido_pag_compartida,caratula_siguiente
329_p2719,329,LibroVol329.2.md,50948,51213,51239,26,fin_extendido_pag_compartida,caratula_siguiente
329_p2726,329,LibroVol329.2.md,51214,51321,51322,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2729,329,LibroVol329.2.md,51322,51393,51394,1,fin_extendido_pag_compartida,caratula_siguiente
329_p2731,329,LibroVol329.2.md,51394,51470,51453,-17,fin_dentro_bloque,caratula_siguiente
329_p2733,329,LibroVol329.2.md,51471,51524,51530,6,fin_extendido_pag_compartida,caratula_siguiente
329_p2735,329,LibroVol329.2.md,51525,51595,51600,5,fin_extendido_pag_compartida,caratula_siguiente
329_p2737,329,LibroVol329.2.md,51596,51906,51956,50,fin_extendido_pag_compartida,caratula_siguiente
329_p2745,329,LibroVol329.2.md,51907,52243,52269,26,fin_extendido_pag_compartida,caratula_siguiente
329_p2754,329,LibroVol329.2.md,52244,52360,52368,8,fin_extendido_pag_compartida,sumario_siguiente
329_p2757,329,LibroVol329.2.md,52361,52430,52397,-33,fin_dentro_bloque,caratula_siguiente
329_p2759,329,LibroVol329.2.md,52431,52502,52517,15,fin_extendido_pag_compartida,caratula_siguiente
329_p2761,329,LibroVol329.2.md,52503,52610,52602,-8,fin_dentro_bloque,caratula_siguiente
