caso_id,tipo,vp_base,vp_new,lfr_base,lfr_new,n_jueces_new,firma_new
334_p405,lfr_cambio,unanime,unanime,16270,16271,6,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
334_p417,lfr_cambio,unanime,unanime,16341,16342,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique Santiago Petracc
334_p445,lfr_cambio,unanime,unanime,17752,17753,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
334_p454,lfr_cambio,unanime,unanime,17889,17891,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
334_p463,lfr_cambio,disidencia,disidencia,18272,18273,6,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia) — Carlos S
334_p552,lfr_cambio,disidencia,disidencia,21784,21785,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
334_p559,lfr_cambio,disidencia,disidencia,21998,21999,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
334_p591,lfr_cambio,unanime,unanime,23053,23054,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique Santiago Petracc
334_p592,lfr_cambio,unanime,unanime,23202,23203,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique Santiago Petracc
334_p62,lfr_cambio,disidencia,disidencia,3667,3669,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt (en disid
334_p626,lfr_cambio,mixed,mixed,25990,25991,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia) — Carlos S
334_p715,lfr_cambio,unanime,unanime,469,470,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
334_p725,lfr_cambio,mixed,mixed,895,911,6,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (según su voto) — Carlos S
334_p749,lfr_cambio,unanime,unanime,1562,1583,5,Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique Santiago Petracchi — Juan
334_p757,lfr_cambio,unanime,unanime,1769,1770,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique Santiago Petracc
334_p763,lfr_cambio,segun_su_voto,segun_su_voto,2090,2064,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (según su voto) — Carlos S
334_p796,lfr_cambio,unanime,unanime,3274,3275,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique Santiago Petracc
334_p852,lfr_cambio,unanime,unanime,5612,5613,6,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
334_p864,lfr_cambio,segun_su_voto,segun_su_voto,6126,6127,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — E.
334_p871,lfr_cambio,unanime,unanime,6264,6265,6,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique Santiago Petracc
334_p891,lfr_cambio,unanime,unanime,7018,7020,6,Ricardo Luis Lorenzetti — Carlos S. Fayt — Enrique Santiago Petracchi — Juan Car
334_p902,lfr_cambio,unanime,unanime,7659,7661,4,Elena I. Highton de Nolasco — Enrique Santiago Petracchi — E. Raúl Zaffaroni — C
334_p934,lfr_cambio,unanime,unanime,8780,8799,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique Santiago Petracc
334_p959,lfr_cambio,disidencia,disidencia,9917,9725,5,Elena I. Highton de Nolasco — Enrique Santiago Petracchi — Juan Carlos Maqueda —
334_p996,lfr_cambio,unanime,unanime,11096,11097,6,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique Santiago Petracc
337_p1006,REGRESION,unanime,sin_firma,4655,4625,0,
337_p1042,lfr_cambio,unanime,unanime,6192,6182,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan
337_p1095,lfr_cambio,unanime,unanime,8188,8224,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
337_p1136,lfr_cambio,unanime,unanime,9782,9777,3,Carlos S. Fayt — Juan Carlos Maqueda — E. Raúl Zaffaroni.
337_p1217,lfr_cambio,disidencia,disidencia,13523,13552,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — E. Raúl
337_p1245,lfr_cambio,disidencia,disidencia,14181,14202,5,Ricardo Luis Lorenzetti (en disidencia parcial)— Elena I. Highton de Nolasco — C
337_p1252,lfr_cambio,unanime,unanime,14257,14274,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — E.
337_p1254,lfr_cambio,mixed,mixed,14594,14438,5,Ricardo Luis Lorenzetti (en disidencia)— Elena I. Highton de Nolasco — Carlos S.
337_p1337,lfr_cambio,disidencia,disidencia,17964,17986,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
337_p1361,lfr_cambio,unanime,unanime,19069,19085,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
337_p1375,REGRESION,unanime,sin_firma,19792,19603,0,
337_p1403,lfr_cambio,disidencia,disidencia,20356,20338,5,Ricardo Luis Lorenzetti (en disidencia)— Elena I. Highton de Nolasco (en disiden
337_p1408,REGRESION,unanime,sin_firma,20847,20616,0,
337_p1451,lfr_cambio,unanime,unanime,22580,22604,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
337_p149,lfr_cambio,disidencia,disidencia,5924,5944,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt (en disid
337_p1491,lfr_cambio,unanime,unanime,23782,23799,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
337_p1494,lfr_cambio,unanime,unanime,24148,24163,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
337_p1511,lfr_cambio,unanime,unanime,24867,24883,3,Ricardo Luis Lorenzetti — Juan Carlos Maqueda — E. Raúl Zaffaroni.
337_p1521,lfr_cambio,segun_su_voto,segun_su_voto,25205,25113,4,Elena I. Highton de Nolasco (según su voto)— Carlos S. Fayt — Juan Carlos Maqued
337_p1530,lfr_cambio,disidencia,disidencia,25596,25630,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Juan Carl
337_p1548,lfr_cambio,mixed,mixed,26165,26202,4,Ricardo Luis Lorenzetti (según su voto) — Elena I. Highton de Nolasco — Carlos S
337_p1564,lfr_cambio,disidencia,disidencia,27191,27200,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
337_p166,lfr_cambio,unanime,unanime,6923,6940,1,Carmen M. Argibay.
337_p191,lfr_cambio,disidencia,disidencia,7585,7565,6,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
337_p205,lfr_cambio,mixed,mixed,8609,8628,7,Ricardo Luis Lorenzetti (según su voto)— Elena I. Highton de Nolasco — Carlos S.
337_p222,lfr_cambio,unanime,unanime,9100,8602,1,Enrique Santiago Petracchi.
337_p23,lfr_cambio,disidencia,disidencia,1293,1314,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt (en disid
337_p291,lfr_cambio,disidencia,disidencia,12022,11944,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
337_p373,lfr_cambio,unanime,unanime,15210,15198,2,Elena I. Highton de Nolasco — Enrique Santiago Petracchi — Juan
337_p448,lfr_cambio,disidencia,disidencia,18489,18502,7,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt (en disid
337_p469,lfr_cambio,unanime,unanime,18549,18486,3,Carlos S. Fayt — Enrique Santiago Petracchi — Carmen M. Argibay.
337_p486,lfr_cambio,unanime,unanime,19356,19347,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos
337_p542,lfr_cambio,mixed,mixed,21606,21536,6,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
337_p567,lfr_cambio,unanime,unanime,22597,22628,5,Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique Santiago Petracchi — Juan
337_p58,lfr_cambio,unanime,unanime,2240,2233,2,Elena I. Highton de Nolasco — Enrique Santiago Petracchi — Juan
337_p580,lfr_cambio,unanime,unanime,23235,23228,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos
337_p611,lfr_cambio,unanime,unanime,24747,24741,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos
337_p62,lfr_cambio,unanime,unanime,2550,2564,5,Ricardo Luis Lorenzetti — Carlos S. Fayt — Enrique Santiago Petracchi — Juan Car
337_p637,lfr_cambio,unanime,unanime,25557,25551,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos
337_p654,lfr_cambio,unanime,unanime,26016,26010,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Enrique
337_p731,lfr_cambio,unanime,unanime,29061,29082,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
337_p748,cambio_vp,disidencia,unanime,29777,29754,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en
337_p753,lfr_cambio,segun_su_voto,segun_su_voto,30118,30099,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique
337_p77,lfr_cambio,mixed,mixed,3277,3253,6,Ricardo Luis Lorenzetti (en disidencia)— Elena I. Highton de Nolasco — Carlos S.
337_p771,lfr_cambio,segun_su_voto,segun_su_voto,31224,31242,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt (según su
337_p813,lfr_cambio,unanime,unanime,32483,32481,4,Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique Santiago Petracchi — Juan
337_p858,REGRESION,unanime,sin_firma,34700,34491,0,
337_p88,lfr_cambio,unanime,unanime,3639,3651,4,Elena I. Highton de Nolasco — Carlos S. Fayt — Enrique Santiago Petracchi — Juan
337_p901,lfr_cambio,segun_su_voto,segun_su_voto,1017,995,4,Elena I. Highton de Nolasco — Enrique Santiago Petracchi (según su voto)— Juan C
338_p1009,lfr_cambio,unanime,unanime,12709,12729,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p1017,lfr_cambio,unanime,unanime,12861,12890,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p1045,lfr_cambio,unanime,unanime,13915,13908,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan
338_p1104,lfr_cambio,unanime,unanime,16358,16351,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan
338_p1110,lfr_cambio,segun_su_voto,segun_su_voto,17902,17928,3,Ricardo Luis Lorenzetti (según su voto)— Elena I. Highton de Nolasco — Juan Carl
338_p123,lfr_cambio,unanime,unanime,4904,4925,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p1248,lfr_cambio,unanime,unanime,21943,21965,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p1277,REGRESION,unanime,sin_firma,23179,23157,0,
338_p1291,lfr_cambio,segun_su_voto,segun_su_voto,23753,23779,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (según su voto)— Juan Carl
338_p1299,lfr_cambio,unanime,unanime,23927,23944,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p130,lfr_cambio,unanime,unanime,5056,5081,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p1311,lfr_cambio,unanime,unanime,24654,24674,3,Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Carlos Maqueda.
338_p1322,lfr_cambio,unanime,unanime,24767,24769,3,Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Carlos Maqueda.
338_p1344,lfr_cambio,unanime,unanime,25577,25615,3,Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Carlos Maqueda.
338_p1347,cambio_vp,disidencia,unanime,25932,25911,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en
338_p1356,lfr_cambio,unanime,unanime,27214,25927,1,Elena I. Highton de Nolasco.
338_p141,lfr_cambio,unanime,unanime,5606,5330,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p1431,lfr_cambio,unanime,unanime,28904,28924,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p1444,lfr_cambio,segun_su_voto,segun_su_voto,29758,29613,4,Ricardo Luis Lorenzetti (según su voto)— Elena I. Highton de Nolasco — Carlos S.
338_p148,lfr_cambio,unanime,unanime,5874,5904,3,Ricardo Luis Lorenzetti — Carlos S. Fayt — Juan Carlos Maqueda.
338_p1504,REGRESION,unanime,sin_firma,32258,32237,0,
338_p1517,lfr_cambio,segun_su_voto,segun_su_voto,32499,32485,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (según su voto) — Carlos S
338_p1545,lfr_cambio,unanime,unanime,33563,33555,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan
338_p155,lfr_cambio,unanime,unanime,6099,5869,3,Ricardo Luis Lorenzetti — Carlos S. Fayt — Juan Carlos Maqueda.
338_p1551,lfr_cambio,unanime,unanime,34572,33555,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan
338_p1575,lfr_cambio,unanime,unanime,34874,34906,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p161,lfr_cambio,unanime,unanime,6404,6435,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p169,lfr_cambio,unanime,unanime,6680,6398,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p193,REGRESION,unanime,sin_firma,7477,7466,0,
338_p231,REGRESION,unanime,sin_firma,8981,8966,0,
338_p29,lfr_cambio,unanime,unanime,1366,1365,2,Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Carlos
338_p298,lfr_cambio,unanime,unanime,11897,11924,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p313,lfr_cambio,unanime,unanime,12959,12983,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p335,REGRESION,unanime,sin_firma,13164,13143,0,
338_p340,lfr_cambio,unanime,unanime,13217,13242,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p40,lfr_cambio,unanime,unanime,1666,1675,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p407,lfr_cambio,mixed,mixed,15942,15945,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
338_p419,lfr_cambio,unanime,unanime,16410,16427,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p424,REGRESION,unanime,sin_firma,16565,16546,0,
338_p451,lfr_cambio,unanime,unanime,17470,17495,3,Ricardo Luis Lorenzetti — Carlos S. Fayt — Juan Carlos Maqueda.
338_p453,lfr_cambio,unanime,unanime,17886,17899,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p471,REGRESION,unanime,sin_firma,18291,18278,0,
338_p48,cambio_vp,disidencia,unanime,1861,1842,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en
338_p484,lfr_cambio,unanime,unanime,18816,18678,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan
338_p493,lfr_cambio,unanime,unanime,19509,19525,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p508,lfr_cambio,disidencia,disidencia,19875,19896,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p530,REGRESION,unanime,sin_firma,20635,20614,0,
338_p539,lfr_cambio,segun_su_voto,segun_su_voto,21288,21319,5,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt (según su
338_p552,REGRESION,unanime,sin_firma,21443,21283,0,
338_p601,lfr_cambio,disidencia,disidencia,23712,23738,4,Ricardo Luis Lorenzetti (en disidencia)— Elena I. Highton de Nolasco — Carlos S.
338_p623,lfr_cambio,unanime,unanime,24285,24279,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan
338_p711,lfr_cambio,unanime,unanime,971,986,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p714,lfr_cambio,unanime,unanime,1046,1061,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p724,lfr_cambio,unanime,unanime,2301,2316,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda. Rec
338_p757,lfr_cambio,unanime,unanime,2887,2896,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p767,lfr_cambio,unanime,unanime,3465,3457,2,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan
338_p779,lfr_cambio,unanime,unanime,4016,4039,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p798,lfr_cambio,unanime,unanime,4240,4259,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt.
338_p828,lfr_cambio,unanime,unanime,5391,5410,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p830,lfr_cambio,segun_su_voto,segun_su_voto,5665,5605,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt (según su
338_p868,lfr_cambio,unanime,unanime,7153,7183,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p88,lfr_cambio,unanime,unanime,3818,3837,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p911,lfr_cambio,unanime,unanime,8989,9005,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
338_p923,lfr_cambio,unanime,unanime,9200,9217,3,Ricardo Luis Lorenzetti — Carlos S. Fayt — Juan Carlos Maqueda.
338_p927,lfr_cambio,unanime,unanime,9483,9506,3,Ricardo Luis Lorenzetti — Carlos S. Fayt — Juan Carlos Maqueda.
338_p934,lfr_cambio,disidencia,disidencia,9815,9813,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
338_p942,lfr_cambio,unanime,unanime,10060,10075,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p949,lfr_cambio,unanime,unanime,10160,10182,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt.
338_p962,lfr_cambio,unanime,unanime,11692,11704,4,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt — Juan Ca
338_p993,lfr_cambio,unanime,unanime,12390,12400,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
339_p1033,lfr_cambio,unanime,unanime,3395,3417,3,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan Carlos Maqueda.
339_p1041,lfr_cambio,disidencia,disidencia,3508,3514,4,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco (en disidencia)– Juan Carl
339_p1044,lfr_cambio,unanime,unanime,3533,3552,3,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan Carlos Maqueda.
339_p1066,lfr_cambio,unanime,unanime,4786,4780,2,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan
339_p111,lfr_cambio,unanime,unanime,4098,4115,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
339_p115,lfr_cambio,segun_su_voto,segun_su_voto,4524,4529,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (según su voto)— Juan Carl
339_p1168,lfr_cambio,unanime,unanime,8586,8593,3,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan Carlos Maqueda.
339_p1172,lfr_cambio,unanime,unanime,9247,9275,3,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan Carlos Maqueda.
339_p1188,REGRESION,unanime,sin_firma,9414,9401,0,
339_p1192,REGRESION,unanime,sin_firma,9437,9423,0,
339_p1193,lfr_cambio,unanime,unanime,9489,9490,4,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ho
339_p1203,lfr_cambio,unanime,unanime,9825,9834,3,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan Carlos Maqueda.
339_p1215,lfr_cambio,unanime,unanime,10336,10344,3,Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan Carlos Maqueda.
339_p1254,lfr_cambio,unanime,unanime,11978,11989,4,Ricardo Luis Lorenzetti – Juan Carlos Maqueda – Horacio Rosatti – Carlos Fernand
339_p126,lfr_cambio,unanime,unanime,4548,4573,3,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda.
339_p1261,lfr_cambio,unanime,unanime,12081,12113,3,Ricardo Luis Lorenzetti - Elena I. Highton de Nolasco - Juan Carlos Maqueda.
339_p1264,REGRESION,unanime,sin_firma,12290,12274,0,
