caso_id_canonico,tipo,norma,ambito,n_menciones
329_p4829,ley,23696,considerando,1
329_p4843,ley,20539,considerando,1
329_p4843,ley,24144,considerando,1
329_p4857,ley,17562,considerando,1
329_p4857,ley,24463,considerando,1
329_p4860,ley,18037,considerando,5
329_p4860,ley,24241,considerando,3
329_p4860,ley,24463,considerando,1
329_p4862,ley,17562,considerando,2
329_p4862,ley,24463,considerando,1
329_p4877,ley,18037,voto,1
329_p4877,ley,25561,voto,1
329_p4925,ley,25561,considerando,1
329_p4944,ley,22939,considerando,2
329_p4944,ley,24240,considerando,1
329_p4944,ley,22939,voto,1
329_p4944,ley,24240,voto,3
329_p4979,ley,25344,considerando,1
329_p4979,ley,25725,considerando,1
329_p4979,ley,25344,voto,1
329_p4979,ley,25725,voto,1
329_p4981,ley,19835,considerando,1
329_p4981,ley,24655,considerando,1
329_p4983,ley,1285,considerando,1
329_p4986,ley,1285,considerando,1
329_p4990,ley,26086,considerando,1
329_p4993,ley,17418,considerando,1
329_p4993,ley,18345,considerando,1
329_p5004,ley,18037,considerando,1
329_p5004,ley,24463,considerando,3
329_p5007,ley,18037,considerando,5
329_p5007,ley,24463,considerando,3
329_p5010,ley,18037,considerando,4
329_p5010,ley,22955,considerando,3
329_p5010,ley,23473,considerando,1
329_p5010,ley,23682,considerando,4
329_p5015,ley,15017,considerando,1
329_p5015,ley,24018,considerando,2
329_p5015,ley,24463,considerando,1
329_p5023,ley,25453,considerando,1
329_p5027,ley,24767,considerando,1
329_p5027,ley,24767,voto,1
329_p5044,ley,25453,voto,2
329_p5044,ley,25725,voto,2
329_p5074,ley,23982,considerando,1
329_p5074,ley,25344,considerando,1
329_p5074,ley,25344,voto,1
329_p5078,ley,16986,caratula,1
329_p5078,ley,25453,caratula,3
329_p5078,ley,25344,considerando,1
329_p5078,ley,25453,considerando,1
329_p5078,ley,25725,considerando,3
329_p5078,ley,25344,voto,1
329_p5078,ley,25453,voto,1
329_p5078,ley,25725,voto,3
329_p5089,ley,4055,voto,1
329_p5103,ley,18345,considerando,1
329_p5108,ley,5328,voto,1
329_p5123,ley,19550,considerando,1
329_p5123,ley,19551,considerando,1
329_p5123,ley,24522,considerando,5
329_p5139,ley,24901,considerando,2
329_p5148,ley,1285,considerando,1
329_p5151,ley,23540,considerando,3
329_p5151,ley,23928,considerando,1
329_p5151,ley,24642,considerando,1
329_p5157,ley,23540,voto,1
329_p5160,ley,22351,considerando,3
329_p5160,ley,22351,voto,3
329_p5169,ley,24901,considerando,1
329_p5172,ley,6970,considerando,1
329_p5175,ley,23349,considerando,1
329_p5178,ley,1285,considerando,1
329_p5187,ley,26086,considerando,1
329_p5195,ley,24283,considerando,1
329_p5195,ley,24463,considerando,1
329_p5198,ley,1285,considerando,1
329_p5198,ley,18398,considerando,1
329_p5198,ley,21708,considerando,1
329_p5198,ley,23982,considerando,1
329_p5198,ley,25344,considerando,1
329_p5203,ley,23719,considerando,1
329_p5203,ley,24072,considerando,1
329_p5210,ley,23871,considerando,2
329_p5239,ley,25326,considerando,4
329_p5239,ley,25326,voto,3
329_p5266,ley,22315,considerando,1
329_p5266,ley,22315,voto,1
329_p5336,ley,1285,considerando,1
329_p5343,ley,1296,considerando,1
329_p5343,ley,1367,considerando,1
329_p5343,ley,1485,considerando,1
329_p5352,ley,25973,considerando,1
329_p5354,ley,1285,considerando,1
329_p5354,ley,21526,considerando,2
329_p5354,ley,21708,considerando,1
329_p5354,ley,23561,considerando,1
329_p5354,ley,24522,considerando,1
329_p5354,ley,25587,considerando,1
329_p5354,ley,26086,considerando,1
329_p5361,ley,3811,considerando,1
329_p5361,ley,4266,considerando,1
329_p5368,ley,24521,caratula,1
329_p5375,ley,24521,caratula,1
329_p5377,ley,22262,caratula,1
329_p5382,ley,23982,considerando,1
329_p5382,ley,25344,considerando,5
329_p5382,ley,23982,voto,6
329_p5382,ley,25344,voto,9
329_p5410,ley,19359,considerando,4
329_p5410,ley,24144,voto,1
329_p5438,ley,1285,considerando,1
329_p5438,ley,23637,considerando,1
329_p5438,ley,24588,considerando,2
329_p5446,ley,23661,considerando,1
329_p5446,ley,23898,considerando,1
329_p5454,ley,24028,voto,2
329_p5467,ley,21499,considerando,1
329_p5467,ley,24283,considerando,6
329_p5467,ley,24522,dispositivo,1
329_p5467,ley,21550,voto,1
329_p5467,ley,21606,voto,1
329_p5467,ley,23928,voto,1
329_p5467,ley,24522,voto,1
329_p5502,ley,11683,considerando,1
329_p5505,ley,24522,considerando,2
329_p5505,ley,25589,considerando,2
329_p5505,ley,24522,voto,3
329_p5505,ley,25589,voto,2
329_p5505,ley,26086,voto,1
329_p5510,ley,24766,considerando,1
329_p5512,ley,1285,considerando,1
329_p5518,ley,18637,considerando,2
329_p5518,ley,20606,considerando,1
329_p5518,ley,24463,considerando,1
329_p5518,ley,20606,dispositivo,1
329_p5525,ley,18037,considerando,7
329_p5525,ley,24463,considerando,2
329_p5534,ley,19101,considerando,2
329_p5534,ley,23848,considerando,4
329_p5534,ley,24241,considerando,1
329_p5534,ley,24652,considerando,1
329_p5543,ley,1285,considerando,1
329_p5567,ley,22439,caratula,3
329_p5575,ley,16986,caratula,1
329_p5578,ley,21839,considerando,1
329_p5578,ley,24432,considerando,1
329_p5607,ley,25587,considerando,1
329_p5611,ley,25820,considerando,1
329_p5648,ley,24076,voto,5
329_p5655,ley,23492,considerando,1
329_p5655,ley,25779,considerando,1
329_p5686,ley,11392,considerando,1
329_p5686,ley,23737,considerando,1
329_p5686,ley,26052,considerando,1
329_p5694,ley,25886,considerando,1
329_p5697,ley,17094,considerando,1
329_p5697,ley,18502,considerando,1
329_p5702,ley,25675,considerando,1
329_p5722,ley,23592,considerando,1
329_p5724,ley,24452,considerando,1
329_p5726,ley,1285,considerando,1
329_p5726,ley,21708,considerando,1
329_p5726,ley,24522,considerando,1
329_p5726,ley,26086,considerando,1
329_p5728,ley,22285,considerando,1
329_p5731,ley,24463,considerando,1
329_p5745,ley,19549,considerando,1
329_p5745,ley,19549,voto,1
329_p5749,ley,1285,considerando,1
329_p5749,ley,19032,considerando,3
329_p5749,ley,19983,considerando,1
329_p5749,ley,20017,considerando,1
329_p5749,ley,21708,considerando,1
329_p5749,ley,24447,considerando,1
329_p5755,ley,9688,caratula,1
329_p5755,ley,25344,considerando,1
329_p5769,ley,25967,considerando,1
329_p5769,ley,25967,voto,1
329_p5778,ley,23982,voto,2
329_p5778,ley,25344,voto,4
329_p5778,ley,25725,voto,1
329_p5789,ley,13003,considerando,1
329_p5789,ley,23898,considerando,1
329_p5798,ley,16986,considerando,2
329_p5798,ley,24059,considerando,1
329_p5829,ley,1285,considerando,1
329_p5836,ley,25752,considerando,1
329_p5837,ley,23737,considerando,1
329_p5837,ley,26052,considerando,1
329_p5839,ley,23737,considerando,1
329_p5851,ley,23592,considerando,1
329_p5853,ley,20094,considerando,1
329_p5861,ley,24767,considerando,1
329_p5861,ley,24767,voto,3
329_p5871,ley,24767,considerando,2
329_p5871,ley,1612,voto,1
329_p5871,ley,23708,voto,1
329_p5871,ley,24767,voto,4
329_p5879,ley,24767,considerando,1
329_p5879,ley,24767,voto,3
329_p5890,ley,1285,considerando,1
329_p5903,ley,24561,considerando,1
329_p5903,ley,25561,considerando,5
329_p5903,ley,25820,considerando,9
329_p5903,ley,25561,voto,3
329_p5903,ley,25820,voto,3
329_p5913,ley,16986,caratula,1
329_p5913,ley,25561,considerando,3
329_p5913,ley,25466,voto,1
329_p5913,ley,25561,voto,2
329_p5949,ley,25798,considerando,1
329_p5985,ley,24522,voto,2
329_p5985,ley,25563,voto,1
329_p5989,ley,19551,voto,7
329_p5989,ley,24522,voto,4
329_p5994,ley,25189,considerando,1
329_p6009,ley,11206,considerando,1
329_p6009,ley,1285,considerando,1
329_p6019,ley,23737,considerando,6
329_p6019,ley,4055,considerando,1
329_p6038,ley,1947,considerando,1
329_p6038,ley,25552,considerando,1
329_p6038,ley,25561,considerando,1
329_p6044,ley,22285,considerando,1
329_p6047,ley,13392,considerando,1
329_p6047,ley,23737,considerando,2
329_p6047,ley,26052,considerando,2
329_p6050,ley,17671,considerando,1
329_p6053,ley,22285,considerando,1
329_p6064,ley,18037,considerando,1
329_p6064,ley,24241,considerando,7
329_p6064,ley,24463,considerando,1
329_p6064,ley,25344,considerando,4
329_p6068,ley,18037,considerando,1
329_p6068,ley,24463,considerando,1
329_p6071,ley,18037,considerando,2
329_p6071,ley,24018,considerando,1
329_p6071,ley,24463,considerando,1
329_p6076,ley,23928,considerando,2
329_p6076,ley,25565,considerando,1
329_p6087,ley,16986,caratula,1
329_p6087,ley,25561,caratula,1
329_p6087,ley,16986,considerando,1
329_p6087,ley,25561,considerando,1
329_p6087,ley,24480,voto,1
330_p5,ley,21758,considerando,2
330_p5,ley,24859,considerando,1
330_p22,ley,25675,considerando,1
330_p45,ley,23473,considerando,1
330_p45,ley,23928,considerando,1
330_p45,ley,24463,considerando,3
330_p45,ley,25561,considerando,1
330_p45,ley,26153,considerando,1
330_p51,ley,16986,caratula,1
330_p51,ley,25561,caratula,1
330_p76,ley,1407,considerando,2
330_p76,ley,1413,considerando,1
330_p103,ley,2860,considerando,1
330_p103,ley,3000,considerando,1
330_p120,ley,25561,considerando,1
330_p130,ley,24241,considerando,2
330_p130,ley,24463,considerando,1
330_p132,ley,1893,considerando,1
330_p132,ley,20581,considerando,1
330_p138,ley,24521,caratula,1
330_p159,ley,25561,considerando,1
330_p173,ley,2860,considerando,1
330_p173,ley,3000,considerando,1
330_p182,ley,23697,considerando,1
330_p182,ley,25488,considerando,1
330_p185,ley,13392,considerando,1
330_p185,ley,23737,considerando,3
330_p185,ley,26052,considerando,1
330_p191,ley,1285,considerando,1
330_p191,ley,24290,considerando,1
330_p215,ley,23592,considerando,1
330_p217,ley,13944,caratula,1
330_p220,ley,24463,considerando,1
330_p246,ley,1285,considerando,1
330_p246,ley,24522,considerando,3
330_p246,ley,26086,considerando,4
330_p249,ley,11723,considerando,1
330_p251,ley,1285,considerando,1
330_p251,ley,1285,voto,1
330_p261,ley,23737,considerando,2
330_p261,ley,24072,considerando,1
330_p261,ley,24767,considerando,1
330_p261,ley,25632,considerando,1
330_p261,ley,23737,voto,2
330_p261,ley,25126,voto,1
330_p284,ley,24767,considerando,1
330_p294,ley,24043,caratula,1
330_p304,ley,16986,caratula,1
330_p304,ley,25065,considerando,5
330_p304,ley,25326,considerando,5
330_p304,ley,25065,voto,2
330_p304,ley,25326,voto,10
330_p331,ley,16986,caratula,1
330_p331,ley,25561,caratula,1
330_p331,ley,16986,considerando,1
330_p331,ley,16986,voto,1
330_p337,ley,24013,considerando,2
330_p345,ley,24156,considerando,1
330_p345,ley,19549,voto,2
330_p358,ley,16463,caratula,1
330_p358,ley,16463,considerando,1
330_p380,ley,18345,considerando,1
330_p380,ley,19587,considerando,2
330_p380,ley,22250,considerando,1
330_p380,ley,25013,considerando,1
330_p399,ley,23049,considerando,1
330_p444,ley,8398,voto,1
330_p472,ley,25798,voto,4
330_p516,ley,25798,considerando,1
330_p529,ley,1285,caratula,1
330_p529,ley,1285,considerando,2
330_p530,ley,1285,considerando,1
330_p547,ley,23898,considerando,3
330_p547,ley,23898,dispositivo,1
330_p563,ley,23184,considerando,8
330_p563,ley,24192,considerando,1
330_p563,ley,24557,considerando,1
330_p618,ley,5469,considerando,1
330_p628,ley,19552,considerando,1
330_p642,ley,23849,considerando,1
330_p642,ley,26061,considerando,1
330_p642,ley,23849,voto,2
330_p685,ley,24557,considerando,1
330_p704,ley,11683,considerando,1
330_p704,ley,21911,considerando,1
330_p704,ley,11683,voto,1
330_p704,ley,21911,voto,1
330_p725,ley,1285,considerando,2
330_p725,ley,24937,considerando,1
330_p778,ley,25973,considerando,2
330_p789,ley,24820,considerando,1
330_p807,ley,23661,considerando,1
330_p811,ley,13998,considerando,1
330_p811,ley,24447,considerando,1
330_p816,ley,4488,considerando,1
330_p818,ley,12925,considerando,3
330_p818,ley,17310,considerando,1
330_p818,ley,18037,considerando,3
330_p818,ley,23429,considerando,8
330_p818,ley,23966,considerando,2
330_p818,ley,24017,considerando,1
330_p818,ley,24241,considerando,2
330_p818,ley,24463,considerando,1
330_p822,ley,20744,considerando,1
330_p822,ley,20774,considerando,1
330_p826,ley,1285,considerando,2
330_p826,ley,14467,considerando,1
330_p826,ley,24463,considerando,3
330_p826,ley,4055,considerando,2
330_p834,ley,23928,considerando,3
330_p834,ley,24522,considerando,14
330_p834,ley,25561,considerando,1
330_p834,ley,25563,considerando,5
330_p834,ley,25589,considerando,6
330_p834,ley,24522,voto,2
330_p834,ley,25589,voto,1
330_p855,ley,16986,considerando,1
330_p855,ley,21526,considerando,1
330_p855,ley,23928,considerando,1
330_p855,ley,25466,considerando,1
330_p855,ley,25561,considerando,15
330_p855,ley,25713,considerando,3
330_p855,ley,25796,considerando,2
330_p855,ley,25798,considerando,8
330_p855,ley,25820,considerando,7
330_p855,ley,25908,considerando,1
330_p855,ley,25967,considerando,2
330_p855,ley,26062,considerando,1
330_p855,ley,26167,considerando,14
330_p855,ley,25798,dispositivo,1
330_p855,ley,16986,voto,1
330_p855,ley,25561,voto,2
330_p855,ley,25798,voto,2
330_p855,ley,26167,voto,1
330_p940,ley,1285,considerando,1
330_p940,ley,14467,considerando,1
330_p940,ley,24767,considerando,1
330_p940,ley,25304,considerando,1
330_p940,ley,1285,dispositivo,1
330_p940,ley,14467,dispositivo,1
330_p940,ley,1285,voto,2
330_p940,ley,14467,voto,2
330_p940,ley,24767,voto,1
330_p940,ley,25304,voto,1
330_p948,ley,23982,considerando,3
330_p950,ley,21839,considerando,4
330_p950,ley,24432,considerando,3
330_p950,ley,21839,dispositivo,1
330_p950,ley,24432,dispositivo,1
330_p950,ley,1181,voto,3
330_p950,ley,18610,voto,1
330_p950,ley,21839,voto,12
330_p950,ley,24432,voto,10
330_p960,ley,24013,voto,1
330_p960,ley,25345,voto,1
330_p963,ley,1285,considerando,1
330_p963,ley,24050,considerando,1
330_p971,ley,16986,considerando,1
330_p971,ley,16986,voto,2
330_p971,ley,23853,voto,1
330_p971,ley,25967,voto,1
330_p1026,ley,24522,considerando,3
330_p1026,ley,24522,voto,1
330_p1094,ley,1285,considerando,1
330_p1095,ley,1285,voto,1
330_p1095,ley,24050,voto,1
330_p1095,ley,4055,voto,1
330_p1103,ley,2316,considerando,1
330_p1103,ley,2492,considerando,1
330_p1114,ley,1134,voto,1
330_p1135,ley,24660,considerando,1
330_p1135,ley,6513,considerando,1
330_p1158,ley,25675,considerando,5
330_p1158,ley,25675,voto,1
330_p1172,ley,23737,considerando,1
330_p1172,ley,26052,considerando,1
330_p1214,ley,23982,voto,1
330_p1214,ley,25344,voto,1
330_p1214,ley,25725,voto,2
330_p1222,ley,23187,considerando,1
330_p1250,ley,23982,considerando,7
330_p1250,ley,25344,considerando,3
330_p1250,ley,25725,considerando,6
330_p1261,ley,12636,considerando,1
330_p1261,ley,23554,considerando,1
330_p1261,ley,6045,considerando,2
330_p1261,ley,6200,considerando,1
330_p1279,ley,16986,considerando,3
330_p1300,ley,24144,considerando,1
330_p1300,ley,24522,considerando,1
330_p1305,ley,24522,considerando,1
330_p1305,ley,26086,considerando,1
330_p1307,ley,24270,considerando,1
330_p1309,ley,24463,considerando,1
330_p1309,ley,1285,voto,1
330_p1309,ley,25488,voto,1
330_p1309,ley,4055,voto,1
330_p1325,ley,23982,considerando,2
330_p1325,ley,24073,considerando,14
330_p1325,ley,24463,considerando,3
330_p1332,ley,1285,considerando,2
330_p1332,ley,21839,considerando,1
330_p1332,ley,1285,voto,1
330_p1332,ley,21708,voto,1
330_p1336,ley,1285,considerando,1
330_p1336,ley,21708,considerando,1
330_p1336,ley,24432,considerando,4
330_p1336,ley,21839,voto,5
330_p1336,ley,24432,voto,4
330_p1356,ley,25344,considerando,1
330_p1356,ley,25344,voto,1
330_p1366,ley,11672,considerando,1
330_p1366,ley,20705,considerando,1
330_p1366,ley,23982,considerando,6
330_p1366,ley,24156,considerando,1
330_p1366,ley,24624,considerando,1
330_p1366,ley,25344,considerando,1
330_p1366,ley,25827,considerando,1
330_p1369,ley,2372,considerando,1
330_p1369,ley,24198,considerando,1
330_p1369,ley,24946,considerando,1
330_p1369,ley,25990,considerando,2
330_p1377,ley,14394,considerando,4
330_p1377,ley,24522,considerando,2
330_p1389,ley,22140,caratula,1
330_p1405,ley,24283,considerando,3
330_p1427,ley,10397,considerando,2
330_p1427,ley,11922,considerando,1
330_p1427,ley,10397,voto,2
330_p1427,ley,11922,voto,1
330_p1436,ley,18957,considerando,1
330_p1436,ley,20588,considerando,2
330_p1436,ley,21795,considerando,1
330_p1436,ley,23059,considerando,3
330_p1436,ley,25625,considerando,1
330_p1436,ley,8111,considerando,1
330_p1474,ley,25561,considerando,1
330_p1526,ley,21650,considerando,1
330_p1526,ley,24043,considerando,2
330_p1528,ley,23898,considerando,1
330_p1528,ley,8904,considerando,1
330_p1545,ley,24557,considerando,1
330_p1545,ley,24557,voto,1
330_p1550,ley,24557,considerando,1
330_p1550,ley,24557,voto,3
330_p1567,ley,16638,considerando,1
330_p1567,ley,24522,considerando,1
330_p1578,ley,24767,considerando,3
330_p1610,ley,22262,considerando,1
330_p1618,ley,23737,considerando,1
330_p1618,ley,26052,considerando,2
330_p1620,ley,1285,considerando,1
330_p1620,ley,24290,considerando,1
330_p1626,ley,24522,considerando,1
330_p1626,ley,26086,considerando,1
330_p1632,ley,20744,considerando,1
330_p1632,ley,23682,considerando,1
330_p1632,ley,24019,considerando,1
330_p1632,ley,24241,considerando,1
330_p1632,ley,24463,considerando,1
330_p1635,ley,14499,considerando,2
330_p1635,ley,18037,considerando,3
330_p1635,ley,18037,dispositivo,1
330_p1642,ley,26183,considerando,2
330_p1644,ley,1285,considerando,1
330_p1644,ley,24522,considerando,3
330_p1733,ley,23561,caratula,1
330_p1733,ley,20774,voto,1
330_p1733,ley,25561,voto,1
330_p1751,ley,24557,voto,2
330_p1763,ley,16463,caratula,1
330_p1763,ley,16463,considerando,3
330_p1777,ley,8085,considerando,3
330_p1777,ley,8085,voto,4
330_p1791,ley,4032,voto,3
330_p1791,ley,5001,voto,1
330_p1802,ley,1285,considerando,1
330_p1807,ley,1285,considerando,1
330_p1807,ley,21799,considerando,4
330_p1817,ley,21839,considerando,1
330_p1817,ley,23982,considerando,1
330_p1823,ley,24051,considerando,1
330_p1832,ley,19550,considerando,1
330_p1832,ley,24485,considerando,1
330_p1838,ley,18037,voto,1
330_p1838,ley,18038,voto,2
330_p1838,ley,24241,voto,1
330_p1854,ley,6070,considerando,1
330_p1895,ley,24585,considerando,1
330_p1918,ley,1285,considerando,1
330_p1927,ley,18017,considerando,1
330_p1927,ley,18037,considerando,2
330_p1927,ley,20744,considerando,1
330_p1927,ley,24241,considerando,6
330_p1927,ley,24700,considerando,8
330_p1927,ley,24714,considerando,1
330_p1927,ley,6561,considerando,1
330_p1927,ley,6685,considerando,1
330_p1927,ley,6857,considerando,2
330_p1945,ley,23592,considerando,1
330_p1947,ley,18037,considerando,4
330_p1947,ley,19101,considerando,2
330_p1947,ley,22955,considerando,2
330_p1947,ley,24019,considerando,1
330_p1947,ley,24463,considerando,1
330_p1961,ley,1612,considerando,1
330_p1961,ley,24767,considerando,2
330_p1961,ley,25302,considerando,1
330_p1971,ley,25304,considerando,1
330_p1987,ley,25561,considerando,1
330_p1987,ley,25798,considerando,1
330_p1987,ley,26167,considerando,1
330_p1987,ley,26167,dispositivo,1
330_p1989,ley,11729,considerando,1
330_p1989,ley,6666,considerando,1
330_p2017,ley,20094,voto,2
330_p2017,ley,25675,voto,1
330_p2033,ley,23592,considerando,1
330_p2033,ley,24635,considerando,1
330_p2040,ley,23492,considerando,2
330_p2040,ley,23521,considerando,6
330_p2040,ley,24952,considerando,1
330_p2040,ley,25779,considerando,1
330_p2040,ley,23492,voto,2
330_p2040,ley,23521,voto,6
330_p2040,ley,24952,voto,1
330_p2046,ley,23521,caratula,1
330_p2047,ley,2492,considerando,1
330_p2059,ley,1285,considerando,2
330_p2061,ley,21839,considerando,1
330_p2061,ley,23898,considerando,2
330_p2074,ley,16986,considerando,1
330_p2074,ley,25557,considerando,1
330_p2074,ley,16986,voto,3
330_p2074,ley,25557,voto,2
330_p2074,ley,25561,voto,1
330_p2081,ley,24240,voto,3
330_p2101,ley,18610,considerando,2
330_p2101,ley,19772,considerando,1
330_p2101,ley,6742,considerando,1
330_p2101,ley,7711,considerando,2
330_p2101,ley,8899,considerando,2
330_p2101,ley,18610,voto,1
330_p2101,ley,6742,voto,1
330_p2101,ley,7711,voto,2
330_p2101,ley,8899,voto,1
