caso_id_canonico,disposicion,reenvia,parte_ganadora,via_recurso,multi_recurso,es_revision_fondo,admisibilidad,causa_inadmisibilidad,es_queja
330_p452,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p472,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p478,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p479,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p484,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p487,nulidad,no,recurrente_gana,,no,si,admite,,0
330_p490,deja_sin_efecto,no,recurrente_gana,,no,si,admite,,1
330_p496,no_fondo,no,no_aplica,,no,no,inadmite,ART_280,0
330_p499,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p506,deja_sin_efecto,si,recurrente_gana,,no,si,admite,,1
330_p516,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p518,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p519,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p520,revoca,no,recurrente_gana,recurso_extraordinario,no,no,admite,,1
330_p524,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p529,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p530,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
330_p542,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p547,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p549,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p555,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p563,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
330_p607,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p610,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p618,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p619,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p623,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p625,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p628,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p631,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p633,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p635,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p638,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p640,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,CUESTION_ABSTRACTA,0
330_p642,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,0
330_p685,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,0
330_p692,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
330_p694,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
330_p702,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p704,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p713,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p717,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p725,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p743,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p745,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p747,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p748,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
330_p778,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p780,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p785,no_revision_procesal,no,no_aplica,,no,no,no_aplica,,0
330_p789,no_revision_competencia,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p798,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p801,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p803,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p807,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p810,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p811,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p816,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p818,revoca,no,recurrente_gana,recurso_ordinario,si,si,admite,,0
330_p822,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p826,confirma,no,recurrente_pierde,recurso_ordinario,si,si,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p829,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p834,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,1
330_p855,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p940,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
330_p948,no_revision_procesal,no,no_aplica,recurso_ordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p950,no_revision_procesal,no,no_aplica,recurso_ordinario,no,no,sin_marcador,,0
330_p960,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p963,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p971,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p1008,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1013,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
330_p1016,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1025,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p1026,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1034,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1035,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p1036,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p1043,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1044,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1049,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1055,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
330_p1060,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1066,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1072,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1076,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1083,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p1088,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_FUNDAMENTACION_AUTONOMA,1
330_p1094,no_fondo,no,no_aplica,recurso_ordinario,si,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1095,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p1100,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1103,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1110,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
330_p1114,no_fondo,no,no_aplica,recurso_extraordinario,no,no,no_aplica,,0
330_p1135,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1158,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
330_p1167,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1169,nulidad,no,recurrente_gana,,no,si,admite,,0
330_p1172,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1175,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1179,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1181,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1183,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1186,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1189,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1191,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1195,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p1205,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p1214,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1218,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1221,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1222,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1228,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p1234,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1236,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1241,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1246,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1250,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1257,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1261,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1271,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1276,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1279,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
330_p1286,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1289,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1291,no_fondo,no,no_aplica,,no,no,inadmite,CUESTION_ABSTRACTA,0
330_p1300,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1303,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1305,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1307,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1309,confirma,no,recurrente_pierde,recurso_ordinario,si,si,admite,,0
330_p1325,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
330_p1332,revoca,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
330_p1336,no_fondo,no,no_aplica,recurso_ordinario,si,no,sin_marcador,,0
330_p1350,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1356,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p1366,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1369,no_fondo,no,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
330_p1375,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1377,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,0
330_p1383,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,0
330_p1389,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1393,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1398,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1402,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1405,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p1407,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1417,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1422,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1427,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1436,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p1447,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p1451,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1457,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1465,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1469,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1474,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1478,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1491,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p1497,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p1503,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1507,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1514,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,1
330_p1516,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p1523,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p1525,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1526,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1528,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1529,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1534,confirma,no,recurrente_pierde,,no,si,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p1540,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1545,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1550,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1564,confirma,no,recurrente_pierde,,no,si,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p1567,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1572,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1578,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1580,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1587,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1599,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1601,no_revision_competencia,no,no_aplica,,no,no,no_aplica,,0
330_p1603,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
330_p1606,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1608,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1610,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1618,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1620,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1623,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1626,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1629,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1632,revoca,no,recurrente_gana,recurso_ordinario,si,si,admite,,0
330_p1635,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1642,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1643,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1644,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
330_p1649,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
330_p1671,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,0
330_p1703,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1708,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
330_p1718,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p1722,confirma,si,recurrente_pierde,recurso_extraordinario,no,si,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
330_p1733,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,1
330_p1740,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,0
330_p1748,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p1751,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p1759,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1762,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p1763,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
330_p1772,deja_sin_efecto,si,recurrente_gana,,no,si,admite,,1
330_p1777,no_fondo,no,no_aplica,recurso_extraordinario,si,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1785,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1791,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p1802,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1804,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
330_p1807,no_revision_procesal,no,no_aplica,,no,no,no_aplica,,0
330_p1814,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1817,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1820,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1823,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1827,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1829,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1832,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1836,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1838,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p1844,no_revision_procesal,no,no_aplica,recurso_ordinario,si,no,sin_marcador,,0
330_p1849,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1854,no_revision_procesal,no,no_aplica,recurso_extraordinario,no,no,inadmite,CADUCIDAD_INSTANCIA,0
330_p1855,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1888,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1893,no_fondo,no,no_aplica,recurso_ordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p1895,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1903,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1907,no_fondo,no,no_aplica,recurso_extraordinario,no,no,admite,,1
330_p1910,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p1915,no_revision_procesal,no,no_aplica,,no,no,no_aplica,,0
330_p1918,no_revision_procesal,no,no_aplica,,no,no,no_aplica,,0
330_p1925,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p1927,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p1943,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1945,no_revision_competencia,no,no_aplica,,no,no,sin_marcador,,0
330_p1947,revoca,no,recurrente_gana,recurso_ordinario,si,si,admite,,0
330_p1950,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1961,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p1971,confirma,no,recurrente_pierde,,no,si,admite,,0
330_p1975,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p1987,no_fondo,si,no_aplica,recurso_extraordinario,no,no,inadmite,CUESTION_ABSTRACTA,0
330_p1989,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p2014,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
330_p2017,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,si,no,admite,,1
330_p2033,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2040,no_fondo,no,no_aplica,recurso_ordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
330_p2046,no_fondo,no,no_aplica,,no,no,inadmite,CUESTION_ABSTRACTA,0
330_p2047,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p2049,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
330_p2059,no_fondo,no,no_aplica,,no,no,no_aplica,,0
330_p2061,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
330_p2064,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
330_p2065,confirma,no,recurrente_pierde,,no,si,admite,,0
330_p2074,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,si,si,admite,,0
330_p2081,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p2090,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p2093,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p2101,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
330_p2112,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
330_p2115,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p2122,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2131,no_fondo,no,no_aplica,,no,no,sin_marcador,,1
330_p2134,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2140,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2146,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2151,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p2168,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,1
330_p2180,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2186,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2192,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2206,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2215,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
330_p2222,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
330_p2231,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,0
