voto_id,caso_id_canonico,juez,marco,origen_b,doble_cod,parser_posicion,parser_tipo_voto_sep,parser_fragmenta_ratio,parser_punto_divergencia
334_p463::5,334_p463,Argibay,B,,0,en disidencia,,,
334_p490::0,334_p490,Lorenzetti,A,,0,mayoria,,,
334_p490::1,334_p490,Highton de Nolasco,A,,0,mayoria,,,
334_p490::2,334_p490,Fayt,A,,0,mayoria,,,
334_p490::3,334_p490,Petracchi,A,,0,mayoria,,,
334_p490::4,334_p490,Maqueda,A,,0,mayoria,,,
334_p490::5,334_p490,Zaffaroni,A,,0,mayoria,,,
334_p490::6,334_p490,Argibay,A,,0,según su voto,D,True,dispositivo
334_p541::0,334_p541,Lorenzetti,A,,0,mayoria,,,
334_p541::1,334_p541,Highton de Nolasco,A,,0,mayoria,,,
334_p541::2,334_p541,Fayt,A,,0,mayoria,,,
334_p541::3,334_p541,Petracchi,A,,0,en disidencia,,,
334_p541::4,334_p541,Maqueda,A,,0,en disidencia,D,True,dispositivo
334_p541::5,334_p541,Zaffaroni,A,,0,mayoria,,,
334_p541::6,334_p541,Argibay,A,,0,según su voto,indeterminado,False,
334_p552::0,334_p552,Lorenzetti,A,,0,mayoria,,,
334_p552::1,334_p552,Highton de Nolasco,A,,0,mayoria,,,
334_p552::2,334_p552,Fayt,A,,0,mayoria,,,
334_p552::3,334_p552,Petracchi,A,,0,en disidencia,,,
334_p552::4,334_p552,Maqueda,A,,0,en disidencia,B,False,
334_p552::5,334_p552,Zaffaroni,A,,0,mayoria,,,
334_p552::6,334_p552,Argibay,A,,0,en disidencia,,,
334_p754::0,334_p754,Lorenzetti,A,,0,mayoria,,,
334_p754::1,334_p754,Highton de Nolasco,A,,0,mayoria,,,
334_p754::2,334_p754,Fayt,A,,0,mayoria,,,
334_p754::3,334_p754,Petracchi,A,,0,mayoria,,,
334_p754::4,334_p754,Maqueda,A,,0,mayoria,,,
334_p754::5,334_p754,Argibay,A,,0,mayoria,,,
334_p763::0,334_p763,Lorenzetti,B,,0,mayoria,,,
334_p763::1,334_p763,Highton de Nolasco,B,tipo_voto_sep=C|fragmenta_ratio=parcial|punto_divergencia=considerando 2,0,según su voto,C,parcial,considerando 2
334_p763::2,334_p763,Fayt,B,,0,mayoria,,,
334_p763::3,334_p763,Maqueda,B,,0,mayoria,,,
334_p763::4,334_p763,Zaffaroni,B,,0,mayoria,,,
334_p842::0,334_p842,Lorenzetti,A,,0,mayoria,,,
334_p842::1,334_p842,Highton de Nolasco,A,,0,mayoria,,,
334_p842::2,334_p842,Fayt,A,,0,mayoria,,,
334_p842::3,334_p842,Petracchi,A,,0,mayoria,,,
334_p842::4,334_p842,Maqueda,A,,0,mayoria,,,
334_p842::5,334_p842,Zaffaroni,A,,0,mayoria,,,
334_p842::6,334_p842,Argibay,A,,0,mayoria,,,
334_p941::0,334_p941,Lorenzetti,A,,0,mayoria,,,
334_p941::1,334_p941,Highton de Nolasco,A,,0,mayoria,,,
334_p941::2,334_p941,Petracchi,A,,0,mayoria,,,
334_p941::3,334_p941,Maqueda,A,,0,mayoria,,,
334_p941::4,334_p941,Zaffaroni,A,,0,mayoria,,,
334_p941::5,334_p941,Argibay,A,,0,mayoria,,,
337_p1037::0,337_p1037,Lorenzetti,A,,0,mayoria,,,
337_p1037::1,337_p1037,Highton de Nolasco,A,,0,mayoria,,,
337_p1037::2,337_p1037,Fayt,A,,0,mayoria,,,
337_p1037::3,337_p1037,Maqueda,A,,0,mayoria,,,
337_p1095::0,337_p1095,Lorenzetti,A,,0,mayoria,,,
337_p1095::1,337_p1095,Highton de Nolasco,A,,0,mayoria,,,
337_p1095::2,337_p1095,Fayt,A,,0,mayoria,,,
337_p1095::3,337_p1095,Maqueda,A,,0,mayoria,,,
337_p1095::4,337_p1095,Zaffaroni,A,,0,mayoria,,,
337_p112::0,337_p112,Lorenzetti,B,,0,mayoria,,,
337_p112::1,337_p112,Highton de Nolasco,B,tipo_voto_sep=E|fragmenta_ratio=parcial|punto_divergencia=dispositivo,0,según su voto,E,parcial,dispositivo
337_p112::2,337_p112,Fayt,B,,1,mayoria,,,
337_p112::3,337_p112,Petracchi,B,,0,mayoria,,,
337_p112::4,337_p112,Maqueda,B,,0,mayoria,,,
337_p112::5,337_p112,Argibay,B,,0,según su voto,,,
337_p1142::0,337_p1142,Lorenzetti,A,,0,en disidencia,D,True,dispositivo
337_p1142::1,337_p1142,Highton de Nolasco,A,,0,en disidencia,,,
337_p1142::2,337_p1142,Fayt,A,,0,mayoria,,,
337_p1142::3,337_p1142,Maqueda,A,,0,mayoria,,,
337_p1142::4,337_p1142,Zaffaroni,A,,0,mayoria,,,
337_p1152::0,337_p1152,Lorenzetti,A,,0,mayoria,,,
337_p1152::1,337_p1152,Maqueda,A,,0,mayoria,,,
337_p1152::2,337_p1152,Zaffaroni,A,,0,mayoria,,,
337_p1234::0,337_p1234,Fayt,A,,0,mayoria,,,
337_p1234::1,337_p1234,Maqueda,A,,0,mayoria,,,
337_p1234::2,337_p1234,Zaffaroni,A,,0,mayoria,,,
337_p1289::0,337_p1289,Fayt,B,tipo_voto_sep=C|fragmenta_ratio=parcial|punto_divergencia=considerando 3,0,según su voto,C,parcial,considerando 3
337_p1289::1,337_p1289,Maqueda,B,,0,mayoria,,,
337_p1289::2,337_p1289,Zaffaroni,B,,0,mayoria,,,
337_p1581::0,337_p1581,Highton de Nolasco,A,,0,mayoria,,,
337_p1581::1,337_p1581,Fayt,A,,0,mayoria,,,
337_p1581::2,337_p1581,Maqueda,A,,0,mayoria,,,
337_p1581::3,337_p1581,Zaffaroni,A,,0,mayoria,,,
337_p166::0,337_p166,Lorenzetti,A,,0,mayoria,,,
337_p166::1,337_p166,Highton de Nolasco,A,,0,mayoria,,,
337_p166::2,337_p166,Fayt,A,,0,mayoria,,,
337_p166::3,337_p166,Petracchi,A,,0,mayoria,,,
337_p166::4,337_p166,Maqueda,A,,0,mayoria,,,
337_p166::5,337_p166,Zaffaroni,A,,0,según su voto,,,
337_p166::6,337_p166,Argibay,A,,0,según su voto,,,
337_p329::0,337_p329,Lorenzetti,A,,0,mayoria,,,
337_p329::1,337_p329,Highton de Nolasco,A,,0,mayoria,,,
337_p329::2,337_p329,Fayt,A,,0,mayoria,,,
337_p329::3,337_p329,Maqueda,A,,0,mayoria,,,
337_p329::4,337_p329,Zaffaroni,A,,0,mayoria,,,
337_p329::5,337_p329,Argibay,A,,0,en disidencia,B,False,
337_p373::0,337_p373,Highton de Nolasco,A,,0,mayoria,,,
337_p373::1,337_p373,Petracchi,A,,0,mayoria,,,
337_p373::2,337_p373,Maqueda,A,,0,mayoria,,,
337_p373::3,337_p373,Zaffaroni,A,,0,mayoria,,,
337_p481::0,337_p481,Lorenzetti,A,,0,mayoria,,,
337_p481::1,337_p481,Highton de Nolasco,A,,0,mayoria,,,
337_p481::2,337_p481,Fayt,A,,0,mayoria,,,
337_p481::3,337_p481,Maqueda,A,,0,mayoria,,,
337_p481::4,337_p481,Zaffaroni,A,,0,mayoria,,,
337_p505::0,337_p505,Lorenzetti,A,,0,mayoria,,,
337_p505::1,337_p505,Highton de Nolasco,A,,0,mayoria,,,
337_p505::2,337_p505,Fayt,A,,0,mayoria,,,
337_p505::3,337_p505,Petracchi,A,,0,mayoria,,,
337_p505::4,337_p505,Maqueda,A,,0,mayoria,,,
337_p505::5,337_p505,Zaffaroni,A,,0,mayoria,,,
337_p681::0,337_p681,Lorenzetti,A,,0,mayoria,,,
337_p681::1,337_p681,Highton de Nolasco,A,,0,en disidencia,indeterminado,False,
337_p681::2,337_p681,Fayt,A,,0,mayoria,,,
337_p681::3,337_p681,Petracchi,A,,0,mayoria,,,
337_p681::4,337_p681,Maqueda,A,,0,mayoria,,,
337_p70::0,337_p70,Lorenzetti,B,,0,mayoria,,,
337_p70::1,337_p70,Highton de Nolasco,B,,0,mayoria,,,
337_p70::2,337_p70,Fayt,B,,0,mayoria,,,
337_p70::3,337_p70,Petracchi,B,posicion=en disidencia|tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,en disidencia,indeterminado,False,
337_p70::4,337_p70,Maqueda,B,,0,mayoria,,,
337_p70::5,337_p70,Zaffaroni,B,,0,mayoria,,,
337_p70::6,337_p70,Argibay,B,,0,en disidencia,,,
337_p735::0,337_p735,Highton de Nolasco,A,,0,mayoria,,,
337_p735::1,337_p735,Fayt,A,,0,mayoria,,,
337_p735::2,337_p735,Petracchi,A,,0,mayoria,,,
337_p735::3,337_p735,Maqueda,A,,0,mayoria,,,
337_p771::0,337_p771,Lorenzetti,A,,0,mayoria,,,
337_p771::1,337_p771,Highton de Nolasco,A,,0,mayoria,,,
337_p771::2,337_p771,Fayt,A,,0,según su voto,C,parcial,considerando 2
337_p771::3,337_p771,Petracchi,A,,0,mayoria,,,
337_p771::4,337_p771,Maqueda,A,,0,mayoria,,,
338_p102::0,338_p102,Lorenzetti,A,,0,mayoria,,,
338_p102::1,338_p102,Highton de Nolasco,A,,0,mayoria,,,
338_p102::2,338_p102,Maqueda,A,,0,mayoria,,,
338_p1048::0,338_p1048,Lorenzetti,A,,0,mayoria,,,
338_p1048::1,338_p1048,Highton de Nolasco,A,tipo_voto_sep=A|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,A,False,
338_p1048::2,338_p1048,Fayt,A,,0,mayoria,,,
338_p1048::3,338_p1048,Maqueda,A,,0,según su voto,,,
338_p1149::0,338_p1149,Lorenzetti,A,,0,mayoria,,,
338_p1149::1,338_p1149,Highton de Nolasco,A,,0,mayoria,,,
338_p1252::0,338_p1252,Lorenzetti,A,,0,mayoria,,,
338_p1252::1,338_p1252,Highton de Nolasco,A,,0,mayoria,,,
338_p1252::2,338_p1252,Fayt,A,,0,mayoria,,,
338_p1252::3,338_p1252,Maqueda,A,,0,en disidencia,B,False,
338_p1335::0,338_p1335,Lorenzetti,A,,0,mayoria,,,
338_p1335::1,338_p1335,Highton de Nolasco,A,,0,en disidencia,B,False,
338_p1335::2,338_p1335,Fayt,A,,0,mayoria,,,
338_p1335::3,338_p1335,Maqueda,A,,0,mayoria,,,
338_p1431::0,338_p1431,Lorenzetti,A,,0,mayoria,,,
338_p1431::1,338_p1431,Highton de Nolasco,A,,0,mayoria,,,
338_p1431::2,338_p1431,Maqueda,A,,0,mayoria,,,
338_p1442::0,338_p1442,Lorenzetti,A,,0,mayoria,,,
338_p1442::1,338_p1442,Highton de Nolasco,A,,0,en disidencia,indeterminado,False,
338_p1442::2,338_p1442,Fayt,A,,0,mayoria,,,
338_p1442::3,338_p1442,Maqueda,A,,0,mayoria,,,
338_p148::0,338_p148,Lorenzetti,A,,0,mayoria,,,
338_p148::1,338_p148,Fayt,A,,0,mayoria,,,
338_p148::2,338_p148,Maqueda,A,,0,mayoria,,,
338_p155::0,338_p155,Lorenzetti,A,,0,mayoria,,,
338_p155::1,338_p155,Highton de Nolasco,A,,0,mayoria,,,
338_p155::2,338_p155,Fayt,A,,0,mayoria,,,
338_p155::3,338_p155,Maqueda,A,,0,mayoria,,,
338_p249::0,338_p249,Lorenzetti,A,,0,mayoria,,,
338_p249::1,338_p249,Highton de Nolasco,A,tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,según su voto,D,True,dispositivo
338_p249::2,338_p249,Fayt,A,,0,según su voto,C,parcial,considerando 2
338_p249::3,338_p249,Maqueda,A,,0,mayoria,,,
338_p280::0,338_p280,Lorenzetti,A,,0,mayoria,,,
338_p280::1,338_p280,Highton de Nolasco,A,,0,según su voto,indeterminado,False,
338_p280::2,338_p280,Fayt,A,,0,según su voto,indeterminado,False,
338_p280::3,338_p280,Maqueda,A,,0,mayoria,,,
338_p284::0,338_p284,Lorenzetti,A,,0,mayoria,,,
338_p284::1,338_p284,Highton de Nolasco,A,,0,mayoria,,,
338_p284::2,338_p284,Fayt,A,,0,mayoria,,,
338_p284::3,338_p284,Maqueda,A,,0,mayoria,,,
338_p340::0,338_p340,Lorenzetti,A,,0,mayoria,,,
338_p340::1,338_p340,Highton de Nolasco,A,,0,mayoria,,,
338_p340::2,338_p340,Maqueda,A,,0,mayoria,,,
338_p40::0,338_p40,Lorenzetti,A,,0,mayoria,,,
338_p40::1,338_p40,Highton de Nolasco,A,,0,mayoria,,,
338_p40::2,338_p40,Fayt,A,,0,mayoria,,,
338_p40::3,338_p40,Maqueda,A,,0,mayoria,,,
338_p419::0,338_p419,Lorenzetti,A,,0,mayoria,,,
338_p419::1,338_p419,Highton de Nolasco,A,,0,mayoria,,,
338_p419::2,338_p419,Maqueda,A,,0,mayoria,,,
338_p505::0,338_p505,Lorenzetti,A,,0,mayoria,,,
338_p505::1,338_p505,Highton de Nolasco,A,,0,mayoria,,,
338_p505::2,338_p505,Fayt,A,,0,mayoria,,,
338_p706::0,338_p706,Lorenzetti,A,,0,mayoria,,,
338_p706::1,338_p706,Highton de Nolasco,A,,0,mayoria,,,
338_p706::2,338_p706,Maqueda,A,,0,mayoria,,,
338_p830::0,338_p830,Lorenzetti,A,,0,mayoria,,,
338_p830::1,338_p830,Highton de Nolasco,A,,0,mayoria,,,
338_p830::2,338_p830,Fayt,A,,0,según su voto,indeterminado,False,
338_p830::3,338_p830,Maqueda,A,,0,mayoria,,,
338_p923::0,338_p923,Lorenzetti,A,,0,mayoria,,,
338_p923::1,338_p923,Fayt,A,,0,mayoria,,,
338_p923::2,338_p923,Maqueda,A,,0,mayoria,,,
339_p1048::0,339_p1048,Highton de Nolasco,A,,0,mayoria,,,
339_p1048::1,339_p1048,Maqueda,A,,0,mayoria,,,
339_p1048::2,339_p1048,Rosatti,A,,0,mayoria,,,
339_p108::0,339_p108,Lorenzetti,A,,0,mayoria,,,
339_p108::1,339_p108,Highton de Nolasco,A,,0,mayoria,,,
339_p108::2,339_p108,Maqueda,A,,0,mayoria,,,
339_p1171::0,339_p1171,Lorenzetti,A,,0,mayoria,,,
339_p1171::1,339_p1171,Highton de Nolasco,A,,0,mayoria,,,
339_p1171::2,339_p1171,Maqueda,A,,0,mayoria,,,
339_p1204::0,339_p1204,Lorenzetti,A,,0,mayoria,,,
339_p1204::1,339_p1204,Highton de Nolasco,A,,0,en disidencia,indeterminado,False,
339_p1204::2,339_p1204,Maqueda,A,,0,mayoria,,,
339_p1204::3,339_p1204,Rosatti,A,,0,mayoria,,,
339_p1206::0,339_p1206,Lorenzetti,A,,0,mayoria,,,
339_p1206::1,339_p1206,Highton de Nolasco,A,,0,mayoria,,,
339_p1206::2,339_p1206,Maqueda,A,,0,mayoria,,,
339_p1207::0,339_p1207,Lorenzetti,A,,0,mayoria,,,
339_p1207::1,339_p1207,Highton de Nolasco,A,,0,mayoria,,,
339_p1207::2,339_p1207,Maqueda,A,,0,mayoria,,,
339_p1218::0,339_p1218,Highton de Nolasco,A,,0,mayoria,,,
339_p1218::1,339_p1218,Maqueda,A,,0,mayoria,,,
339_p1218::2,339_p1218,Rosatti,A,,0,mayoria,,,
339_p126::0,339_p126,Lorenzetti,A,,0,mayoria,,,
339_p126::1,339_p126,Highton de Nolasco,A,,0,mayoria,,,
339_p126::2,339_p126,Maqueda,A,,0,mayoria,,,
339_p1323::0,339_p1323,Lorenzetti,B,,0,mayoria,,,
339_p1323::1,339_p1323,Highton de Nolasco,B,,0,en disidencia,A,False,
339_p1323::2,339_p1323,Maqueda,B,,0,mayoria,,,
339_p1323::3,339_p1323,Rosatti,B,posicion=por su voto|tipo_voto_sep=A|fragmenta_ratio=False|punto_divergencia=VACIO,0,por su voto,A,False,
339_p1417::0,339_p1417,Lorenzetti,A,,0,mayoria,,,
339_p1417::1,339_p1417,Highton de Nolasco,A,,0,mayoria,,,
339_p1417::2,339_p1417,Maqueda,A,,0,mayoria,,,
339_p1530::0,339_p1530,Lorenzetti,A,,0,mayoria,,,
339_p1530::1,339_p1530,Highton de Nolasco,A,,0,mayoria,,,
339_p1530::2,339_p1530,Maqueda,A,,0,mayoria,,,
339_p1530::3,339_p1530,Rosatti,A,,0,mayoria,,,
339_p1530::4,339_p1530,Rosenkrantz,A,,0,mayoria,,,
339_p155::0,339_p155,Lorenzetti,A,,0,mayoria,,,
339_p155::1,339_p155,Highton de Nolasco,A,,0,mayoria,,,
339_p1567::0,339_p1567,Lorenzetti,A,,0,mayoria,,,
339_p1567::1,339_p1567,Highton de Nolasco,A,,0,mayoria,,,
339_p1567::2,339_p1567,Maqueda,A,,0,mayoria,,,
339_p1567::3,339_p1567,Rosatti,A,,0,mayoria,,,
339_p1567::4,339_p1567,Rosenkrantz,A,,0,mayoria,,,
339_p1607::0,339_p1607,Lorenzetti,A,,0,mayoria,,,
339_p1607::1,339_p1607,Highton de Nolasco,A,,0,mayoria,,,
339_p1607::2,339_p1607,Maqueda,A,,0,mayoria,,,
339_p1621::0,339_p1621,Lorenzetti,A,,0,mayoria,,,
339_p1621::1,339_p1621,Highton de Nolasco,A,,0,mayoria,,,
339_p1621::2,339_p1621,Maqueda,A,,0,mayoria,,,
339_p1674::0,339_p1674,Lorenzetti,A,,0,mayoria,,,
339_p1674::1,339_p1674,Highton de Nolasco,A,,0,en disidencia,B,False,
339_p1674::2,339_p1674,Maqueda,A,,0,mayoria,,,
339_p1674::3,339_p1674,Rosatti,A,,0,mayoria,,,
339_p1720::0,339_p1720,Lorenzetti,A,,0,mayoria,,,
339_p1720::1,339_p1720,Highton de Nolasco,A,,0,mayoria,,,
339_p1720::2,339_p1720,Maqueda,A,,0,mayoria,,,
339_p1720::3,339_p1720,Rosenkrantz,A,,0,mayoria,,,
339_p1763::0,339_p1763,Lorenzetti,B,,0,mayoria,,,
339_p1763::1,339_p1763,Highton de Nolasco,B,posicion=por su voto|tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,por su voto,indeterminado,False,
339_p1763::2,339_p1763,Maqueda,B,,0,mayoria,,,
339_p1763::3,339_p1763,Rosatti,B,,0,mayoria,,,
339_p1763::4,339_p1763,Rosenkrantz,B,posicion=por su voto|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,por su voto,,,
339_p179::0,339_p179,Lorenzetti,A,,0,mayoria,,,
339_p179::1,339_p179,Highton de Nolasco,A,,0,mayoria,,,
339_p179::2,339_p179,Maqueda,A,,0,mayoria,,,
339_p180::0,339_p180,Lorenzetti,A,,0,mayoria,,,
339_p180::1,339_p180,Highton de Nolasco,A,,0,mayoria,,,
339_p180::2,339_p180,Maqueda,A,,0,mayoria,,,
339_p1804::0,339_p1804,Lorenzetti,B,posicion=por su voto|tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,por su voto,indeterminado,False,
339_p1804::1,339_p1804,Highton de Nolasco,B,posicion=por su voto|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,por su voto,,,
339_p1804::2,339_p1804,Maqueda,B,,0,mayoria,,,
339_p1804::3,339_p1804,Rosatti,B,,0,mayoria,,,
339_p1804::4,339_p1804,Rosenkrantz,B,,0,mayoria,,,
339_p1819::0,339_p1819,Lorenzetti,A,,0,mayoria,,,
339_p1819::1,339_p1819,Highton de Nolasco,A,,0,mayoria,,,
339_p1819::2,339_p1819,Maqueda,A,,0,mayoria,,,
339_p183::0,339_p183,Lorenzetti,A,,0,mayoria,,,
339_p183::1,339_p183,Highton de Nolasco,A,,0,mayoria,,,
339_p183::2,339_p183,Maqueda,A,,0,mayoria,,,
339_p1834::0,339_p1834,Lorenzetti,A,,0,mayoria,,,
339_p1834::1,339_p1834,Highton de Nolasco,A,,0,mayoria,,,
339_p1834::2,339_p1834,Maqueda,A,,0,mayoria,,,
339_p1834::3,339_p1834,Rosatti,A,,0,mayoria,,,
339_p1834::4,339_p1834,Rosenkrantz,A,,0,mayoria,,,
339_p185::0,339_p185,Lorenzetti,A,,0,mayoria,,,
339_p185::1,339_p185,Highton de Nolasco,A,,0,mayoria,,,
339_p185::2,339_p185,Maqueda,A,,0,mayoria,,,
339_p186::0,339_p186,Lorenzetti,A,,0,mayoria,,,
339_p186::1,339_p186,Highton de Nolasco,A,,0,mayoria,,,
339_p186::2,339_p186,Maqueda,A,,0,mayoria,,,
339_p230::0,339_p230,Lorenzetti,A,,0,mayoria,,,
339_p230::1,339_p230,Highton de Nolasco,A,,0,mayoria,,,
339_p230::2,339_p230,Maqueda,A,,0,mayoria,,,
339_p234::0,339_p234,Lorenzetti,A,,0,mayoria,,,
339_p234::1,339_p234,Highton de Nolasco,A,,0,mayoria,,,
339_p234::2,339_p234,Maqueda,A,,0,mayoria,,,
339_p274::0,339_p274,Lorenzetti,A,,0,mayoria,,,
339_p274::1,339_p274,Highton de Nolasco,A,,0,mayoria,,,
339_p274::2,339_p274,Maqueda,A,,0,mayoria,,,
339_p304::0,339_p304,Lorenzetti,A,,0,mayoria,,,
339_p304::1,339_p304,Highton de Nolasco,A,,0,mayoria,,,
339_p304::2,339_p304,Maqueda,A,,0,mayoria,,,
339_p434::0,339_p434,Lorenzetti,A,,0,mayoria,,,
339_p434::1,339_p434,Highton de Nolasco,A,,0,mayoria,,,
339_p434::2,339_p434,Maqueda,A,,0,mayoria,,,
339_p477::0,339_p477,Lorenzetti,A,,0,mayoria,,,
339_p477::1,339_p477,Highton de Nolasco,A,,0,mayoria,,,
339_p477::2,339_p477,Maqueda,A,,0,mayoria,,,
339_p487::0,339_p487,Lorenzetti,A,,0,mayoria,,,
339_p487::1,339_p487,Highton de Nolasco,A,,0,mayoria,,,
339_p487::2,339_p487,Maqueda,A,,0,mayoria,,,
339_p490::0,339_p490,Lorenzetti,A,,0,mayoria,,,
339_p490::1,339_p490,Highton de Nolasco,A,,0,mayoria,,,
339_p490::2,339_p490,Maqueda,A,,0,mayoria,,,
339_p506::0,339_p506,Lorenzetti,A,,0,mayoria,,,
339_p506::1,339_p506,Highton de Nolasco,A,,0,mayoria,,,
339_p506::2,339_p506,Maqueda,A,,0,mayoria,,,
339_p583::0,339_p583,Lorenzetti,A,,0,mayoria,,,
339_p583::1,339_p583,Highton de Nolasco,A,,0,mayoria,,,
339_p583::2,339_p583,Maqueda,A,,0,mayoria,,,
339_p597::0,339_p597,Lorenzetti,A,,0,mayoria,,,
339_p597::1,339_p597,Highton de Nolasco,A,,0,mayoria,,,
339_p597::2,339_p597,Maqueda,A,,0,mayoria,,,
339_p711::0,339_p711,Lorenzetti,A,,0,mayoria,,,
339_p711::1,339_p711,Highton de Nolasco,A,,0,mayoria,,,
339_p711::2,339_p711,Maqueda,A,,0,mayoria,,,
339_p79::0,339_p79,Lorenzetti,A,,0,mayoria,,,
339_p79::1,339_p79,Highton de Nolasco,A,,0,mayoria,,,
339_p79::2,339_p79,Maqueda,A,,0,mayoria,,,
339_p819::0,339_p819,Lorenzetti,A,,0,mayoria,,,
339_p819::1,339_p819,Highton de Nolasco,A,,0,mayoria,,,
339_p819::2,339_p819,Maqueda,A,,0,mayoria,,,
339_p824::0,339_p824,Lorenzetti,A,,0,mayoria,,,
339_p824::1,339_p824,Highton de Nolasco,A,,0,mayoria,,,
339_p824::2,339_p824,Maqueda,A,,0,mayoria,,,
339_p845::0,339_p845,Lorenzetti,A,,0,mayoria,,,
339_p845::1,339_p845,Highton de Nolasco,A,,0,mayoria,,,
339_p845::2,339_p845,Maqueda,A,,0,mayoria,,,
339_p852::0,339_p852,Lorenzetti,A,,0,mayoria,,,
339_p852::1,339_p852,Highton de Nolasco,A,,0,mayoria,,,
339_p852::2,339_p852,Maqueda,A,,0,mayoria,,,
339_p873::0,339_p873,Lorenzetti,A,,0,mayoria,,,
339_p873::1,339_p873,Highton de Nolasco,A,,0,mayoria,,,
339_p873::2,339_p873,Maqueda,A,,0,mayoria,,,
339_p89::0,339_p89,Lorenzetti,A,,0,mayoria,,,
339_p89::1,339_p89,Highton de Nolasco,A,,0,mayoria,,,
339_p89::2,339_p89,Maqueda,A,,0,mayoria,,,
340_p1035::0,340_p1035,Lorenzetti,A,,0,mayoria,,,
340_p1035::1,340_p1035,Highton de Nolasco,A,,0,mayoria,,,
340_p1035::2,340_p1035,Maqueda,A,,0,mayoria,,,
340_p1035::3,340_p1035,Rosatti,A,,0,mayoria,,,
340_p1035::4,340_p1035,Rosenkrantz,A,,0,mayoria,,,
340_p1068::0,340_p1068,Lorenzetti,A,,0,mayoria,,,
340_p1068::1,340_p1068,Highton de Nolasco,A,,0,mayoria,,,
340_p1068::2,340_p1068,Maqueda,A,,0,mayoria,,,
340_p1068::3,340_p1068,Rosatti,A,,0,mayoria,,,
340_p1068::4,340_p1068,Rosenkrantz,A,,0,mayoria,,,
340_p1110::0,340_p1110,Lorenzetti,A,,0,mayoria,,,
340_p1110::1,340_p1110,Highton de Nolasco,A,,0,mayoria,,,
340_p1110::2,340_p1110,Maqueda,A,,0,mayoria,,,
340_p1110::3,340_p1110,Rosenkrantz,A,,0,mayoria,,,
340_p122::0,340_p122,Lorenzetti,A,,0,mayoria,,,
340_p122::1,340_p122,Highton de Nolasco,A,,0,mayoria,,,
340_p122::2,340_p122,Maqueda,A,,0,en disidencia,,,
340_p122::3,340_p122,Rosatti,A,,0,en disidencia,indeterminado,False,
340_p122::4,340_p122,Rosenkrantz,A,,0,mayoria,,,
340_p126::0,340_p126,Lorenzetti,A,,0,mayoria,,,
340_p126::1,340_p126,Highton de Nolasco,A,,0,mayoria,,,
340_p126::2,340_p126,Maqueda,A,,0,mayoria,,,
340_p126::3,340_p126,Rosatti,A,,0,mayoria,,,
340_p1331::0,340_p1331,Lorenzetti,B,,0,mayoria,,,
340_p1331::1,340_p1331,Highton de Nolasco,B,,0,en disidencia,indeterminado,False,
340_p1331::2,340_p1331,Maqueda,B,,0,mayoria,,,
340_p1331::3,340_p1331,Rosatti,B,,0,mayoria,,,
340_p1331::4,340_p1331,Rosenkrantz,B,posicion=en disidencia|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,en disidencia,,,
340_p1355::0,340_p1355,Lorenzetti,A,,0,mayoria,,,
340_p1355::1,340_p1355,Highton de Nolasco,A,,0,en disidencia,indeterminado,False,
340_p1355::2,340_p1355,Maqueda,A,,0,mayoria,,,
340_p1355::3,340_p1355,Rosatti,A,,1,mayoria,,,
340_p1355::4,340_p1355,Rosenkrantz,A,,0,en disidencia,,,
340_p1380::0,340_p1380,Lorenzetti,A,,0,mayoria,,,
340_p1380::1,340_p1380,Highton de Nolasco,A,,0,mayoria,,,
340_p1380::2,340_p1380,Maqueda,A,,0,mayoria,,,
340_p1380::3,340_p1380,Rosenkrantz,A,,0,mayoria,,,
340_p1395::0,340_p1395,Lorenzetti,A,,0,mayoria,,,
340_p1395::1,340_p1395,Highton de Nolasco,A,,0,mayoria,,,
340_p1395::2,340_p1395,Maqueda,A,,0,en disidencia,indeterminado,False,
340_p1395::3,340_p1395,Rosenkrantz,A,,0,mayoria,,,
340_p1398::0,340_p1398,Lorenzetti,A,,0,mayoria,,,
340_p1398::1,340_p1398,Highton de Nolasco,A,,0,mayoria,,,
340_p1398::2,340_p1398,Maqueda,A,,0,mayoria,,,
340_p1398::3,340_p1398,Rosatti,A,,0,en disidencia,B,False,
340_p1398::4,340_p1398,Rosenkrantz,A,,0,mayoria,,,
340_p1414::0,340_p1414,Lorenzetti,B,,0,mayoria,,,
340_p1414::1,340_p1414,Highton de Nolasco,B,,0,mayoria,,,
340_p1414::2,340_p1414,Maqueda,B,,0,según su voto,indeterminado,False,
340_p1414::3,340_p1414,Rosatti,B,,0,en disidencia,indeterminado,False,
340_p1414::4,340_p1414,Rosenkrantz,B,posicion=en disidencia|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,en disidencia,,,
